,Posição,Endereço,Área,Quartos,Banheiros,Vagas,Condomínio,IPTU,Descrição,Status,Página,Preço
119,24,"Cabula, Salvador",,,,,,,Imóvel bem localizado conta com 2 4 sala cozinha varanda área de 2 Banheiro 2 vagas na garagem Pronta para morar SOMENTE NO PARCELADO Ponto de referência Mercado Atacadã,Comum,1,100000
120,1,"Rua Nogueira Acioli, Joaquim Tavora",,,,,,,Modernidade conforto e acessibilidade Elementos que caracterizam o BS Jade aliados ao padrão BSPAR de construir O empreendimento terá duas torres e dois subsolos de garagem al,Na planta,1,
121,2,"Rua Senador Pompeu, José Bonifácio",,,,,,,Coberturas de 105m² a 114m² de 2 a 4 vagas de garagem 3 ou quartos 2 a 3 banheiros a partir de R 589 000 00 COBERTURA NO RESIDENCIAL CARTAGO COM O VALOR PROMOCIONAL Sua op,Pronto para morar,1,599000
122,3,"Rua Gonçalves Ledo, Centro",,,,,,,Venha morar onde o melhor da vida acontece Rua Gonçalves Lêdo 1111 Esquina com Rua Fiúza de Pontes 3 apartamentos por andar 2 elevadores 2 vagas Piscina adulto e infant,Em construção,1,759000
123,4,"Rua Vilebaldo Aguiar, Cocó",,,,,900,3000,Vendo apartamento 105m2 em condomínio em construção no melhor do bairro COCÓ Valor a partir de R 776 000 Previsão de entrega 02 2025 Invista agora para receber um imóvel com a,Super destaque,1,776000
124,5,"Rua Cândido Juca, Rodolfo Teófilo",,,,,,,Duas casas encravada em um terreno de 5m por 33m sendo elas construídas em dois pisos uma piso inferior térrea e a outra no piso superior Piso inferior Casa com ponto comerci,Super destaque,1,370000
125,6,"Rua Pereira Valente, Meireles",,,,,,,Apartamento compacto no Meireles uma quadra da Avenida Don Luís perto de shoppings supermercados padarias restaurantes entre outros andar alto 2 vagas de garagem área de la,Super destaque,1,585000
126,7,"Avenida Dioguinho, Praia do Futuro I",,,,,,,A casa está localizado no bairro Praia do Futuro I possui 140 metros quadrados com 4 quartos sendo 2 suites e 2 banheiros,Destaque,1,30000
127,8,"Rua 6, Antônio Bezerra",,,,,,,A casa no bairro Antônio Bezerra tem 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,20000
128,9,"Rua Jorge Figueiredo, Pedras",,,,,,,CASA REPASSE 03 quartos duas suítes 90 00 m² de área construída sala ampla dois ambientes cozinha americana 02 vagas na garagem Lavanderia e Quintal Lote 7 0 X 20 0 Bairro Ped,Comum,1,75000
129,10,"Rua Adolfo Marinho, Messejana",,,,,,,A casa no bairro Messejana possui 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,25000
130,11,"Vicente Pinzon, Fortaleza",,,,,,,CASA NO VICENTE PINZON ACEITAMOS ENTRADA PARCELAS UTILIZE SEU FGTS COMO ENTRADA Entrada a partir 20mil com parcelas a partir de 500 valor a combinar PARCELAMOS PARA NEGAT,Comum,1,20000
131,12,"Mondubim, Fortaleza",,,,,,,A casa no bairro Mondubim tem 162 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,21000
132,13,"Messejana, Fortaleza",,,,,,,ENTRADA A PARTIR DE 15 000 REAIS USE SEU FGTS WHATSAPP COM PARCELAS A COMBINAR CASA COM 2 QUARTOS 2 BANHEIROS SALA DE ESTAR JANTAR COZINHA QUINTAL AMPLO CHURRASQUEIRA GAR,Comum,1,19850
133,14,"Rua René Descartes, Canindezinho",,,,,,,A casa está localizado no bairro Canindezinho possui 140 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro,Comum,1,18900
134,15,"Messejana, Fortaleza",,,,,,,ENTRADA A PARTIR DE 15 000 REAIS USE SEU FGTS WHATSAPP COM PARCELAS A COMBINAR CASA COM 2 QUARTOS 2 BANHEIROS SALA DE ESTAR JANTAR COZINHA QUINTAL AMPLO CHURRASQUEIRA GAR,Comum,1,19800
135,16,"Passaré, Fortaleza",,,,,,,ENTRADA A PARTIR DE 15 000 REAIS USE SEU FGTS WHATSAPP COM PARCELAS A COMBINAR CASA COM 2 QUARTOS 2 BANHEIROS SALA DE ESTAR JANTAR COZINHA QUINTAL AMPLO CHURRASQUEIRA GAR,Comum,1,18000
136,17,"Messejana, Fortaleza",,,,,,,Compre sua casa com entradas apartir de R 24 000 00 Reais Comece de agora e invista no seu sonho da casa própria Com parcelas a combinar SAIA JÁ DO ALUGUEL Interessados ch,Comum,1,24000
137,18,"São Bento, Fortaleza",,,,,,,EXCELENTE MORADIA PARA VOCÊ MORAR ENTRADA A PARTIR DE 30 000 REAIS COM PARCELAS A COMBINAR CASA COM 4 QUARTOS 3 BANHEIROS SALA DE ESTAR JANTAR COZINHA QUINTAL AMPLO CHURRA,Comum,1,30000
138,19,"Rua 20, Cidade dos Funcionários",,,,,,,A casa está localizado no bairro Cidade dos Funcionários com 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,25000
139,20,"Rua Adelaide Barbosa Viana, Sapiranga",,,,,,,A casa está localizado no bairro Sapiranga tem 200 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,25000
140,21,"Avenida 1, Jardim das Oliveiras",,,,,,,A casa está localizado no bairro Jardim das Oliveiras com 140 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,190000
141,22,"Jardim Cearense, Fortaleza",,,,,,,FEIRÃO DE CASAS NOVAS ENTRADA A PARTIR DE 15 000 REAIS COM TEMPO LIMITADO USE SEU FGTS WHATSAPP COM PARCELAS A COMBINAR CASA COM 3 QUARTOS 2 BANHEIROS SALA DE ESTAR JA,Comum,1,23500
142,23,"Parque Araxá, Fortaleza",,,,,,,CASA NO PARQUE ARAXÁ ACEITAMOS ENTRADA PARCELAS UTILIZE SEU FGTS COMO ENTRADA Entrada a partir 28mil com parcelas a partir de 500 valor a combinar PARCELAMOS PARA NEGATI,Comum,1,28000
143,24,"São Bento, Fortaleza",,,,,,,São Bento Fortaleza Ceará R 350 000 00 Entrada a partir de 45 000 00 Parcelas a partir de 699 90 03 Quartos sendo uma sui te Garagem coberta para 02 carros,Comum,1,350000
144,1,"SQNW 302 Bloco C, Setor Noroeste",,,,,,,Apartamento 4 quartos sendo 4 suites à venda no Noroeste Jardins Azaleias Seja bem vindo a ao Jardins Azaleias 04 Suítes Noroeste A felicidade além do horizonte Um novo con,Em construção,1,2347783
145,2,"SQNW 307 Bloco I, Setor Noroeste",,,,,,,Residencial Nívio Gonçaves More em um endereço único com uma vista linda e no bairro que está em pleno crescimento o Noroeste O Residencial Nívio Gonçalves está em construção,Em construção,1,
146,3,"SQNW 103 Bloco I, Setor Noroeste",,,,,,,Residencial General Clovis Jacy Burmann O residencial General Clovis Jacy Burmann é uma parceria com a Fundação Habitacional do Exército FHE e fica na SQNW 103 no Noroeste O e,Pronto para morar,1,
147,4,"Alameda dos Ipês, Ponte Alta Norte",,,,,150,,Casa Moderna Alto padrão 3 quartos Uma Suíte com Closet Sala de Tv com Pé Direito Alto Sala de Jantar Cozinha Espaço Gourmet com Churrasqueira lavabo Banheiro social,Super destaque,1,550000
148,5,"Condomínio Mini Chácaras do Lago Sul, Setor Habitacional Jardim Botânico",,,,,300,,Excelente oportunidade de morar bem perto da ponte JK apenas 7 Minutos de carro Casa condomínio Mini Chácaras do Lago Sul Quadra 7 4 suítes cozinha Dispensa Varanda,Super destaque,1,715000
149,6,"Samambaia Sul, Brasília",,,,,,299,Venha morar um uma região estratégica de fácil localização próximo de mercado Hollywood Academia King Kong farmácia padaria fórum comercio local Casa composta por,Super destaque,1,315000
150,7,"Quadra 302, Del Lago II",,,,,,,A casa está localizado no bairro Del Lago II possui 128 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros Casa térrea com ótima localização 3 Quartos sendo 1 Suíte Área d,Comum,1,140000
151,8,"Quadra 405, Recanto das Emas",,,,,,,AOPORTUNIDADE Casa de esquina VENDE SE uma casa QUADRA 405 do RECANTO das EMAS Aceitamos PERMUTA troca NEGOCIAMOS TRAGA SUA PROPOSTA Casa possui casa principal com e,Comum,1,200000
152,9,"QNP 26 Conjunto E, Ceilandia Sul",,,,,,,QNP 26 OTIMA OPORTUNIDADE TANTO PARA MORAR QUANDO PARA INVESTIR PARA QUEM QUER FAZER INVESTIMENTO PRONTA PARA ALUGAR LOTE COM DUAS CASAS E GAREGEM PARA ATE 4 CARROS CAS,Comum,1,170000
153,10,"QNP 14 Conjunto Q, Ceilandia Sul",,,,,,,Lote com 130 m² São 3 quartos sendo duas suítes com closet Sala Cozinha com armários Banheiro social Área de serviço Garagem para 2 carros VALOR R 330 000 00 Com habite se,Comum,1,330000
154,11,"QN 7, Riacho Fundo I",,,,,,,Vendo excelente casa localizada na QN 7 Riacho Fundo DF QN 7 OPORTUNIDADE ÚNICA PARA GARANTIR SUA CASA NO RIACHO FUNDO LOCALIZAÇÃO PRIVILEGIADA RIACHO FUNDO 1 NÃO,Comum,1,299900
155,12,"QNP 28 Conjunto C, Ceilandia Sul",,,,,,,O sobrado no bairro Ceilândia Sul tem 200 metros quadrados com 5 quartos sendo 2 suites e 3 banheiros,Comum,1,350000
156,13,"Rodovia DF-475, Ponte Alta Norte",,,,,,,RESIDENCIAL Órion Ponte Alta Norte Gama Ótimo investimento Sobrado de alto padrão 3 quartos e mais uma suíte master com closet Três banheiros e uma lavabo Área de piscina e,Comum,1,390000
157,14,"QN 402 Conjunto D, Samambaia",,,,,300,320,Residencial Villa Rica QN 402 Samambaia Norte Excelente apartamento com 56 m² de área útil e 1 vaga de garagem 2 quartos com armários Planejados Sala para dois Ambientes Cozinha,Comum,1,210000
158,15,"QNP 26 Conjunto E, Ceilandia Sul",,,,,,,QNP 26 OTIMA OPORTUNIDADE TANTO PARA MORAR QUANDO PARA INVESTIR PARA QUEM QUER FAZER INVESTIMENTO PRONTA PARA ALUGAR LOTE COM DUAS CASAS E GAREGEM PARA ATE 4 CARROS CAS,Comum,1,170000
159,16,"QR 210 Conjunto 15, Samambaia Norte",,,,,,225,QR 210 Ótima casa na laje e quartos sendo 1 suite mais 1 banheiro social sala cozinha area serviço corredor de ventilação churrasqueira garagem com portão eletronico para,Comum,1,410000
160,17,"Área Especial 10, Taguatinga Norte",,,,,,,Oportunidade Compramos e Vendemos o ÁGIO do seu IMÓVEL CASA APARTAMENTO e TERRENO mesmo com prestações atrasadas pagamos a vista REALIZAMOS Financiamento pelos Bancos CAI,Comum,1,15000
161,18,"Quadra QC 1 Conjunto 9, Riacho Fundo II",,,,,,,Lotes a prestação próximo ao shopping sul do Valparaiso GO Venha morar no melhor condomínio fechado de lotes em Valparaíso de Goiás Saia do Aluguel e More no Que é Seu Invista,Comum,1,85000
162,19,"QN 33 Conjunto 5, Riacho Fundo II",,,,,,,QN 33 RIACHO FUNDO II Vendo Excelente casa no Riacho fundo 2 muito bem localizada proximo ao balão do recanto Casa na laje possui 2 quartos sala cozinha banheiro energia solar,Comum,1,240000
163,20,"QR 425 Conjunto 25, Samambaia Norte",,,,,,,Casa ótima pra morar na QR 425 CJ 08 CS 19 da Samambaia Norte Casa bem arejada com quintal nos fundos espaçoso entrada voltada para a via de fácil acesso cercada com grade e ga,Comum,1,240000
164,21,"QNN 11, Ceilandia Norte",,,,,370,,Oportunidade no Residencial West Side Apartamento 2 quartos com suíte 59 M2 varanda espaçosa vista totalmente livre sala com dois ambientes cozinha ampla armários planejado,Comum,1,230000
165,22,"QR 208, Samambaia Norte",,,,,,,Qr 208 Samambaia Norte Casa bem localizada espaçosa e bem arejada em Samambaia Norte casa com 2 quartos sendo 1 suíte 1 banheiro Cozinha com Copa e pequena área aberta Sala,Comum,1,300000
166,23,"QN 503 Conjunto 5, Samambaia Sul",,,,,270,,Ágio de Apartamento de 01 quarto na QN 503 Samambaia Sul Estação das Flores Prestação R 492 00 SIGA NOS TAMBÉM NO INSTAGRAM soagioimoveisdf Excelente Oportunidade Ágio,Comum,1,59000
167,24,"Quadra 5, Incra 8",,,,,,,CHACARA A VENDA NO INCRA 09 vendo Excelente chácara composta de casa com 2 quartos podendo transformar em um terceiro quarto sala grande com área de lazer composta de piscina e c,Comum,1,210000
168,1,"Rua Joana D'Arc, Nossa Senhora da Penha",,,,,,,Elevador Piso Laminado no Quarto Bicicletário Coleta seletiva Portas Especiais Preparação para Wi fi nas áreas de lazer Janelas Especiais Piso Laminado na Sala Dispositivos,Na planta,1,181490
169,2,"Rua 23 de Maio, Prainha",,,,,,,Botanical Exclusive Home Um projeto que oferece próximo ao mar todo conforto moderno e o prazer da vida junto à natureza São 5 projetos de casas de 311 a 615m² em um condomí,Na planta,1,3330874
170,3,"Avenida Alziro Zarur, Jardim da Penha",,,,,,,LANÇAMENTO COM 02 OU 03 SUÍTES NA MELHOR LOCALIZAÇÃO DE JARDIM DA PENHA AVENIDA ALZIRO ZARUR ESQUINA COM RUA LAURENTINO PORENÇA FILHO PRÓXIMO A TODO COMÉRCIO SUPERMERCADOS FARM,Na planta,1,695000
171,4,"Mata da Praia, Vitória",,,,,1700,,LOCALIZAÇÃO Mata da Praia De frente para o mar da Praia de Camburi perto das melhores lojas do bairro padarias farmácias supermercado e rodeado por uma ampla rede de comérci,Super destaque,1,5290000
172,5,"Jardim Camburi, Vitória",,,,,,,A casa está localizada no bairro Jardim Camburi excelente espaço Bem localizada próximo à comércios e pontos de ônibus 3 quartos sendo 2 suites 4 banheiros Uma sala de estar U,Super destaque,1,1180000
173,6,"Rua Abiail do Amaral Carneiro, Enseada do Suá",,,,,,,Um apartamento apaixonante Quem está em busca de um 4 quartos em Vitória sabe o quanto é difícil encontrar uma opção moderna com planta espaçosa e inteligente Muito verde,Super destaque,1,2015800
174,7,"Rua Regina H. Vervloet, Pontal de Camburi",,,,,,,Características da casa 3 quartos 2 Suíte 1 banheiro amplo sala de estar e jantar integrada cozinha com bancada americana área de serviço 1 vaga de garagem,Comum,1,75000
175,8,"São Cristóvão, Vitória",,,,,,,A casa está localizado no bairro São Cristóvão possui 70 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro,Destaque,1,200000
176,9,"Santa Helena, Vitória",,,,,360,342,Lívia Machado Imóveis vende sala comercial com aproximadamente 35m² em Santa Helena Sala comercial com recepção Portaria 24hrs Andar alto 01 lavabo Ótima localizaç,Destaque,1,60000
177,10,"Avenida Engenheiro Charles Bitran, Jardim Camburi",,,,,450,700,Inovação praticidade e localização privilegiada em Vitória Perto de tudo alia alta tecnologia e sustentabilidade pensando no seu futuro Situado em Jardim Camburi Vitória o p,Destaque,1,436000
178,11,"Rua José Trajano, da Penha",,,,,,,Características da casa 2 quartos 1 Suíte 1 banheiro amplo sala de estar e jantar integrada cozinha com bancada americana área de serviço 1 vaga de garagem,Comum,1,30000
179,12,"Rua Chafic Murad, Bento Ferreira",,,,,549,,MANNIX VENDE AP 2 QTOS TODO REFORMADO COM ARMÁRIOS COZINHA 65M2 QRTO SERVIÇO VARANDA 1 VAGA GARAGEM RUA DA REDE GAZETA PODE SER FINANCIADO E USO FGTS SEU VEÍCULO PODE,Destaque,1,414500
180,13,"Santo Antônio, Vitória",,,,,,,A casa está localizado no bairro Santo Antônio tem 3 quartos e 1 banheiro sala cozinha quintal com garagem e área de serviço Vendo a vista ou posso negociar com uma entrada Lig,Comum,1,85000
181,14,"Rua Carlos Martins, Jardim Camburi",,,,,,,Casa a venda em jardim Camburi Vitória ESPara mais informações entrar em contato Aceita financiamento,Comum,1,290000
182,15,"Maria Ortiz, Vitória",,,,,,,ÓTIMA OFERTA A casa está localizado no Bairro Maria Ortiz tem 150 metros quadrados com 2 quartos sendo 1 suites 1 Banheiro Social 1 Sala 1 cozinha bem grande 1 garagem 1 varand,Comum,1,400000
183,16,"Rua Santos Dumont, Maruípe",,,,,,,A casa no bairro Maruípe com 130 metros quadrados com 2 quartos sendo um suite com closet banheiro área de serviço e garagem vendo avista ou entrada de 25 mil e parcelas de 750 re,Comum,1,25000
184,17,"Rua Esther Oliveira Galveas, Jardim Camburi",,,,,240,230,Apartamento de 2 quartos localizado próximo ao Shopping Norte Sul Faculdade Estácio de Sá Supermercado Extrabom Praça Nilze Mendes Perto de tudo Sol da manhã piso vinilico a,Destaque,1,420000
185,18,"Rua Getúlio Miranda, Santa Martha",,,,,,,A casa no bairro Santa Martha possui 125 metros quadrados com 2 quartos e 1 banheiroA vista 75 mil ou parcelado mediante a entrada de 5 mil e parcelas a combinarFellipe,Comum,1,75000
186,19,"Avenida Alberto Torres, Jucutuquara",,,,,,,A casa no bairro Jucutuquara com 140 metros quadrados com 2 quartos sendo um suite sala cozinha banheiro área de serviço área de churrasqueira gourmet e garagem vendo avista ou en,Comum,1,15000
187,20,"Rua Desembargador Cassiano Castelo, Goiabeiras",,,,,,,A casa no bairro Goiabeiras com 125 metros quadrados com 2 quartos e 1 banheiroa vista 120 mil ou parcelado mediante a entrada de 8 mil e parcelas a combinarFellipe,Comum,1,120000
188,21,"Rua Professor Renato Ribeiro dos Santos, Maria Ortiz",,,,,,,A casa no bairro Maria Ortiz tem 140 metros quadrados com 2 quartos banheiro sala cozinha área de serviço piscina e garagem vendo avista ou entrada de 25 mil e parcelas de 700 rea,Comum,1,25000
189,22,"Rua José Vivácqua, Jabour",,,,,,,A casa está localizado no bairro Jabour tem 180 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro social sala cozinha Possui escritura,Comum,1,30000
190,23,"Avenida Dário Lourenço de Souza, Santo Antônio",,,,,,,A casa está localizado no bairro Santo Antônio com 200 M² com 3 quartos sendo 1 suite e 1 banheiro sala cozinha Área de serviço e garage Próximo de comércio e Padaria,Comum,1,30000
191,24,"Escadaria Antônio de Freitas, Santo Antônio",,,,,,,A casa está localizado no bairro Santo Antônio com 350 metros quadrados com 2 quartos e 1 banheiro para mais informações deixe seu contato,Comum,1,65000
192,1,"Rua 22, Setor Oeste",,,,,,,Adagio Opção de 3 suítes com possibilidade de ampliação de sala e suíte master Elevador Privativo Ouça a calmaria tocar o seu coração Rua 22 a primeira acima da Praça do Sol,Em construção,1,1684727
193,2,"Rua 22, Setor Oeste",,,,,,,Allegro Opção de transformar em 3 quartos Mega esquadrias que proporcionam melhor ventilação e iluminação natura Deixe a felicidade ditar o tom Rua 22 a primeira acima da P,Em construção,1,651407
194,3,"Rua 22, Setor Oeste",,,,,,,Vivace Layout da sala com possibilidade de ampliação Elevador privativo Sinta o ritmo pulsante da vida Rua 22 a primeira acima da Praça do Sol Próximo a praças academias,Em construção,1,
195,4,"Setor Marista, Goiânia",,,,,330,500,Apartamento de 2 quartos no Setor Marista Com 58 m² sala com painel e ar condicionado cozinha americana rica em armários planejados coifa forno e fogão embutidos projeto lumi,Super destaque,1,190000
196,5,"Rua GGC24, Residencial Goiânia Golfe Clube",,,,,600,250,Lindo sobrado com 3 quartos sendo 3 suítes no Portal do Sol Green São 3 suítes plenas mais escritório no piso inferior Lazer integrado com churrasqueira a carvão e ampla piscina,Super destaque,1,2400000
197,6,"Rua T 64, Setor Bueno",,,,,1082,1675,OPORTUNIDADE no SETOR BUENO RESIDENCIAL EMINENT 03 SUÍTES 03 VAGAS LIVRES VISTA PANORÂMICA VENHA MORAR com CONFORTO PRIVACIDADE TRANQUILIDADE e SEGURANÇA APENAS,Super destaque,1,1300000
198,7,"Residencial Goiania Viva, Goiânia",,,,,,,A casa no bairro Residencial Goiânia Viva com 282 metros quadrados com 3 quartos sendo 3 suites e 5 banheiros,Comum,1,220000
199,8,"Setor Bela Vista, Goiânia",,,,,500,550,O apartamento no bairro Setor Bela Vista tem 72 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros Possui espaço gourmet playground espaço para festas Vai lhe possibilit,Comum,1,285000
200,9,"Rua T 48, Setor Bueno",,,,,600,100,Ed Royal Garden Em ótima localização próximo ao Hospital São Domingos com fácil acesso às avenidas T 2 e T 7 Rodeado por uma ampla rede de comércios e variedades AMBIENTES,Comum,1,305000
201,10,"Avenida Independência, Setor Leste Vila Nova",,,,,,,A venda no Setor Leste Vila Nova Goiânia Condomínio Juliana Agradável apartamento de 76 m2 com 3 quartos copa cozinha banheiros social e de serviço todo reformado piso porc,Comum,1,220000
202,11,"Parque Atheneu, Goiânia",,,,,,,Vende se casa com 3 quartos Pq Atheneu Vende se casa com 3 quartos sendo 1 suíte máster com hidromassagem garagem coberta home office sala estar sala de jantar cozinha,Comum,1,400066
203,12,"Avenida Perimetral Norte, Setor Candida de Morais",,,,,300,300,O condomínio Borges Landeiro Tropicale fica situado no setor Cândida de Morais região Noroeste de Goiânia 700 metros do Portal Shopping Próximo de grandes redes de supermercado,Comum,1,235000
204,13,"Rua Monsenhor Primo Vieira, Residencial Monte Pascoal",,,,,,320,A casa está localizado no bairro Residencial Monte Pascoal Casa bem localizada Próximo a Escolas Supermercados Farmácias em um setor muito bem desenvolvido com o maior cresci,Comum,1,210000
205,14,"Parque Joao Braz Cidade Industrial, Goiânia",,,,,200,,Casa em Condomínio Fechado com PISCINA Casa 3 quarto sendo 1 SUÍTE 2 Banheiros Cozinha interna com ARMÁRIOS Cozinha externa com ARMÁRIOS PLANEJADOS Churrasqueira,Super destaque,1,480000
206,15,"Rua VV 8, Village Veneza",,,,,,,O apartamento está localizado no bairro Village Veneza com 64 metros quadrados com 2 quartos sendo 2 suites e 2 banheiros Possui parquinho com diferentes brinquedos espaço para fe,Comum,1,347398
207,16,"Avenida Ademar Vicente Ferreira, Residencial Della Penna",,,,,,,Casa usada NUNCA HABITADA 2 4 sendo uma suíte banheiro social sala cozinha Americana com bancada área de serviço coberta duas vagas de garagem sendo uma coberta corredor,Comum,1,234999
208,17,"Rua VV 5, Village Veneza",,,,,380,226,Apartamento no Invent Joy 57 m² 2 quartos sendo 1 suíte 1 vaga de garagem subsolo Sol nascente com vista aberta ao Parque Macambira Imóvel reformado com porcelanato e revestim,Comum,1,380000
209,18,"Rua CP25, Loteamento Celina Park",,,,,,,DESCRIÇÃO CASA BEM LOCALIZADA NO CELINA PARK GOIÂNIA O LOTE TEM 360 M² FICA AO LADO DA ESCOLA LETRAS E CORES FALE CONOSCO 6 2 9 9 2 3 4 5 7 7 1 WANESSA 6 2 9,Comum,1,380000
210,19,"Rua 1 A, Jardim Goiás",,,,,510,550,Aparentemente 3 4 sendo uma suíte plena e duas suítes americanas no Jardim Goiás Área construída 92m² 3 4 sendo uma suíte plena e duas suítes americanas Sala para dois a,Destaque,1,652000
211,20,"Setor Bueno, Goiânia",,,,,380,310,Imóvel com 64 m² sol nascente Composto de dois quartos sendo uma suíte completa com guarda roupa ar condicionado e armário no banheiro A outra suíte sem armários Sala integra,Comum,1,395000
212,21,"Rua 16, Setor Central",,,,,520,,Oportunidade de adquirir seu apartamento próprio Apartamento localizado no setor Central com 3 quartos sendo uma suíte sala com 2 ambientes cozinha varanda banheiro social e,Comum,1,340000
213,22,"Avenida T 4, Serrinha",,,,,,,Apartamento Tropical Plaza 03 Quartos sendo 01 Suíte com armários 01 Sala com 02 ambientes amplos e sacada fechada 01 Cozinha com belos armários e Área de serviço espaçosa 01 Ba,Destaque,1,370000
214,23,"Avenida Alexandre de Morais, Parque Amazônia",,,,,,,Belíssimo apartamento com ótimo acabamento interno e externo de 2 quartos sendo 1 suíte banheiro social sala com 2 ambientes cozinha americana com bancada em granito e completo,Comum,1,280000
215,24,"Residencial Vereda dos Buritis, Goiânia",,,,,,,Setor veredas dos buritis Casa sozinha no lote Quartos 3 Suítes 3 Área construída 178 metros Lote 300 m2 Piscina Lavabo Janelas e portas na meia Esquadrias Sala Pé direito d,Comum,1,900000
216,1,"Avenida Dom José Delgado, Alemanha",,,,,,,Apartamentos de 2 quartos no Alemanha em condomínio fechado todos com vaga de garagem Conforto tranquilidade segurança e área de lazer para a diversão da sua família em qualqu,Na planta,1,163990
217,2,"Avenida da História, Cohafuma",,,,,,,residencial cohafuma do tamanho certo para você Avenida da Historia 50 Cohafuma São Luis Maranhão Referente a unidade 306 R 142 000 00,Pronto para morar,1,145000
218,3,"Avenida dos Holandeses, Ponta D'areia",,,,,,,Imagine alcançar outro nível na sua qualidade de vida morando na cidade em que mais ama Essa é a oportunidade que o Mirante da Península traz a você e sua família Uma nova pers,Na planta,1,889300
219,4,"Avenida Coronel Colares Moreira, Renascença II",,,,,,,Vendo duas salas comerciais no Planta Tower no Renascença Sala comercial no Edifício Planta Tower localizado na Avenida Colares Moreira no Renascença II coração corporativo d,Super destaque,1,400000
220,5,"Rua General Artur Carvalho, Turu",,,,,160,,Passe de chave na Avenida general Artur Carvalho quase de frente ao motel lê baron está localizado no bairro Turu tem 46 metros quadrados com 2 quartos e 1 banheiro no térreo Po,Super destaque,1,60000
221,6,"Avenida São Marcos, Ponta Do Farol",,,,,2470,6282,O apartamento no bairro Jardim Renascença tem 347 metros quadrados com 4 quartos sendo 4 suites e 6 banheiros Possui academia espaço gourmet jardim área de recreação infantil s,Super destaque,1,4100000
222,7,"Avenida Neiva Moreira, Calhau",,,,,400,,Apto pra quem busca uma unidade 100 mobiliada com armários sob medida e todos os objetos necessários pra entrar e morar composto de Sala de estar jantar com sofá de 3 lugares,Comum,1,130000
223,8,"Cohajap, São Luís",,,,,,,O apartamento no bairro Cohajap com 65 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui área de fitness espaço gourmet parquinho infantil salão de festas Vai l,Comum,1,330000
224,9,"Rua Augusto dos Anjos, Ipase",,,,,,,Alugo Vendo Casa Com Ponto Comercial No Ipase Com 3 Quartos Alugo Vendo casa no Ipase 3 4 2 banheiros sala ampla 2 jardins de inverno quintal com área de apoio garagem pra,Comum,1,350000
225,10,"Turu, São Luís",,,,,,,A casa de condomínio no bairro Turu com 110 metros quadrados com 3 quartos sendo 1 suite e 3 banheirosEncontra se em um condomínio protegido por muros,Comum,1,400000
226,11,"Turu, São Luís",,,,,,,PASSO Gran vilage Brasil 2 térreo nascente sala varanda cozinha americana área de serviços banheiro social dois quartos sendo uma suíte Área de lazer completa vaga de gara,Comum,1,78000
227,12,"Aurora, São Luís",,,,,,,A casa de condomínio no bairro Aurora possui 144 metros quadrados com 3 quartos sendo 1 suite e 2 banheirosEstá em um condomínio protegido por grades,Comum,1,380000
228,13,"Alto do Calhau, São Luís",,,,,,,Ú N I C O VILLAGE PRIME CALHAU Na escolha de um empreendimento o que realmente importa Apenas Localização Ou Localização e itens que realmente agreguem na QUALIDADE DE V,Comum,1,310020
229,14,"Avenida Neiva Moreira, Calhau",,,,,,,Contato 9 8 8 8 1 4 1 4 1 4 Apartamento no Condomínio Grand Park Pássaros primeiro andar nascente super ventilado com todos os cômodos com móveis projetados,Comum,1,270000
230,15,"COHAB Anil I, São Luís",,,,,,,O apartamento no bairro COHAB Anil I possui 54 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro Possui área de fitness área de recreação infantil Vai lhe possibilitar cu,Comum,1,230000
231,16,"Vinhais, São Luís",,,,,,,CASA DÚPLEX NO VINHAIS 4 QUARTOS SENDO 3 SUÍTES SALA DE ESTAR E JANTAR PORTÃO EM ALUMÍNIO CERCA ELÉTRICA VALOR 370 000,Comum,1,370000
232,17,"Alto do Calhau, São Luís",,,,,,,2 quartos sendo 1 suíte condomínio com boa área de lazer com piscina campo de futebol gramado solarium salão de festas e muito mais A localização é excelente pois está próxim,Comum,1,190000
233,18,"Alto do Calhau, São Luís",,,,,,,Ú N I C O VILLAGE PRIME CALHAU Na escolha de um empreendimento o que realmente importa Apenas Localização Ou Localização e itens que realmente agreguem na QUALIDADE DE V,Comum,1,310400
234,19,"Turu, São Luís",,,,,,,O apartamento está localizado no bairro Turu com 56 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro Possui academia parquinho com diferentes brinquedos Vai lhe possibil,Comum,1,220000
