,Posição,Endereço,Área,Quartos,Banheiros,Vagas,Condomínio,IPTU,Descrição,Status,Página,Preço
108,13,"Rua Cícero Simões, Pituba",147 ,2,4,3,1050,250,"Cod: 886p  Oportunidade!  Aptº com 147m², sendo 2 Suítes (uma com Closet), Ventilado, Sala Ampliada, Varanda Espaçosa, banheiro Social, Cozinha, Área de Serviço, Dependência de Emp...",Destaque,1,740000
109,14,"Parque Bela Vista, Salvador",49 ,1,1,1,490,864,"Apartamento com um dormitório (suíte), armários, ar condicionado, norte/sul, situado em rua tranquila (sem saída), próximo aos shoppings da Bahia, Salvador Shopping ,faculdades, fa...",Comum,1,179000
110,15,"Rua Arthur de Azevêdo Machado, Costa Azul",37 ,,1,1,,,CONTROLE DE ACESSOHALL DE ENTRADACLIMATIZADO15 ELEVADORESAUDITÓRIO COM TRATAMENTOACÚSTICO E FOYERMais informações em www.imobiliariasuacasa.com.br,Destaque,1,240000
111,16,"Rua 1º de Maio, Cajazeiras IV",61 ,2,1,1,,,"Imóvel em Cajazeiras IV  2 Quartos 1 Banheiro 1 Sala 1 Vaga    Casa Pronta, Próximo de Tudo, Escolas, Mercados e Pontos de Ônibus.   PASSO FINANCIAMENTO  Entrada à partir de 12.000...",Comum,1,85000
112,17,"Rua Mocambo-Ilhado, Trobogy",54 ,2,1,2,240,,"VENDO APARTAMENTO NO CONDOMINIO ASA , NO TROBOGY   OTIMO APARTAMENTO 2/ 4 SALA , COZINHA, BANHEIRO ,AREA DE SERVIÇO  ASA 2/4  165 MIL  CONDOMÍNIO FECHADO   AGENDE AGORA SUA VISITA...",Comum,1,163000
113,18,"Engenho Velho de Brotas, Salvador",26 ,,1,1,,,"Sala à venda, Vasco da Gama, Salvador/BA  Sala com 26m², lavabo, com armários planejados na melhor localização da Vasco!  Localizado no coração da Vasco da Gama, próximo à Perini e...",Destaque,1,120000
114,19,"Rua Padre Feijó, Canela",77 ,2,3,2,580,1,"Apartamento dois quartos sendo uma suíte, decorado, varandão gourmet, andar alto, 2 vagas de garagens, área de serviço, moveis planejados.  Opção de venda com porteira fechada  Con...",Destaque,1,750000
115,20,"Rua Professor Aristides Novis, Federação",51 ,1,1,1,450,170,"Excelente apartamento nascente com 1 dormitório, com guarda roupa embutidos, cozinha com armários, 1 uma sala, 1 banheiro, e uma vaga de estacionamento.   O condomínio possui eleva...",Comum,1,295000
116,21,"Avenida Alphaville, Alphaville",83 ,3,2,1,830,,"O Apartamento Alphaville 1, Residencial Natura, é lateralizado portanto não tem sol diretamente e possui, [email protected] O apartamento está totalmente quitado.   *Composto de:* 3 quartos Send...",Destaque,1,645000
117,22,"Rua Professor Clementino Fraga, Ondina",50 ,1,1,2,740,122,"Excelente apartamento está no bairro Ondina. Com 50M² sendo 1 quarto, sala, varanda, cozinha, banheiro, área de serviço e uma vaga de garagem que comporta 2 veículos.  Condominio p...",Comum,1,420000
118,23,"Rua Hilton Rodrigues, Pituba",118 ,3,5,2,840,275,"APARTAMENTO PARA VENDA NA PITUBA     POR FAVOR, LEIA A DESCRIÇÃO     Localizado na rua Hilton Rodrigues     Imóvel com 118m², 3 suítes, Nascente   - Possui varanda e Dependência co...",Comum,1,789990
119,24,"Alameda das Catabas, Caminho Das Árvores",116 ,3,3,2,,,"VIVANT (LANÇAMENTO)Excelente lançamento de 3 Suítes com 116m², 2 vagas de garagem, nascente total. Belíssimo projeto Incorporação e construção Moura Dubeux. Apenas 2 apartamentos p...",Comum,1,990000
120,1,"Rua Nogueira Acioli, Joaquim Tavora",51 - 65 ,2 - 3,2 - 3,1 - 2,,,"Modernidade, conforto e acessibilidade. Elementos que caracterizam o BS Jade, aliados ao padrão BSPAR de construir. O empreendimento terá duas torres e dois subsolos de garagem, al...",Na planta,1,
121,2,"Rua Gonçalves Ledo, Centro",100 ,3,4,3,,,"Venha morar onde o melhor da vida acontece!  Rua Gonçalves Lêdo, 1111 - Esquina com Rua Fiúza de Pontes.   3 apartamentos por andar, 2 elevadores, 2 vagas.  Piscina adulto e infant...",Em construção,1,759000
122,3,"Rua Gonçalves Ledo, Centro",100 ,3,4,2,,,LAZER COMPLETO Piscina adulto e infantil com deck Churrasqueira Sala de Jogos Salão de Festas Espaço gourmet Mini Campo Fitness equipado Brinquedoteca Playground Home cinema!,Em construção,1,
123,4,"Cidade dos Funcionários, Fortaleza",300 ,4,4,4,,1241,"Vocacionado para uso residencial ou comercial.  Excelente oportunidade. Casa plana de 300,00m² de área construída, com 4 quartos sendo 03 suítes (uma reversível), sala ampla, cozin...",Super destaque,1,460000
124,5,"Rua Osvaldo Cruz, Meireles",127 ,3,3,2,1200,,"Belíssima cobertura com vista panorâmica para o mar 127 m2 100% mobiliada. Meireles 50 metros da Beira Mar. Sala para dois ambientes, cozinha americana planejada, com jacuzzi e chu...",Super destaque,1,1290000
125,6,"Aldeota, Fortaleza",218 ,4,5,4,,,Evolute - Lançamento na Aldeota.  Características do apartamento: Varanda  Apto com 218 m² de Área privativa; 4 Dormitórios 5 Banheiros 4 Vagas na garagem 218m² de Área 02 apartame...,Super destaque,1,2432582
126,7,"Avenida Dionísio Leonel Alencar, Ancuri",89 ,2,2,2,,,"CASA REPASSE  02 quartos duas suítes 88,5 m² de área construída sala ampla dois ambientes; cozinha americana; 02 vaga na garagem; Lavanderia e Varanda LOTE: 5,5 X 28,00 - R$ 68.000...",Comum,1,68000
127,8,"Rua 1, Barroso",175 ,3,2,2,,,A casa está localizado no bairro Barroso possui 175 metros quadrados sendo 3 suites e 2 banheiros,Comum,1,20000
128,9,"Cocó, Fortaleza",175 ,3,2,2,,,EXCELENTE OPÇÃO DE CASA NOVA !!! ENTRADAS A PARTIR DE:20.000  PARCELAS A COMBINAR  CASA COM : 3 QUARTOS  2 BANHEIROS COZINHA AMERICANA  GARAGEM PARA 2 CARROS  MAIS INFORMAÇÕES: -Ad...,Comum,1,20000
129,10,"Rua Eduardo Bezerra, São João do Tauape",120 ,3,3,3,1000,,"VENDA de 3 APARTAMENTOS em conjunto - Bairro São João do Tauape.     Venda de n. 3 Apartamentos medindo cada hum 120 m² com: sala ampla com 2 ambientes, lavabo, varanda gourmet, 3...",Comum,1,700000
130,11,"Rua Professor Wilson Aguiar, Edson Queiroz",58 ,3,3,1,600,,gostou manda um whatsapp ou ligue para o numero das primeiras fotos   O apartamento no bairro Edson Queiroz possui 58 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros Po...,Destaque,1,325000
131,12,"Ancuri, Fortaleza",79 ,2,2,2,,,*Financiada pela Caixa Econômica com todas as VANTAGENS do programa Casa Verde e Amarela!! *WHATSAPP:   *Localizada em loteamento residencial só de casas novas!! *WHATSAPP:...,Comum,1,149000
132,13,"Avenida Almirante Henrique Sabóia, Aldeota",110 ,3,1,2,,,O apartamento está localizado no bairro Aldeota tem 110 metros quadrados com 3 quartos sendo 2 suites e 1 banheiro,Comum,1,40000
133,14,"Avenida I, Conjunto Ceara II",160 ,2,1,2,,,A casa está localizado no bairro Conjunto Ceará II possui 160 metros quadrados com 2 quartos sendo 2 suites e 1 banheiro,Comum,1,20000
134,15,"Rua 1111, Conjunto Ceara I",150 ,3,1,2,,,A casa está localizado no bairro Conjunto Ceará I com 150 metros quadrados com 3 quartos sendo 2 suites e 1 banheiro,Comum,1,21000
135,16,"Passaré, Fortaleza",52 ,2,2,1,385,,"Village Noble Serveur II próximo da Avenida Dr. Silas Munguba.   Área comum/lazer composta por: Piscina, deck com churrasqueira, fitness, salão de festas, playground, campo de fute...",Comum,1,205000
136,17,"Vila Acal, Antônio Bezerra",120 ,3,2,2,,,,Comum,1,25000
137,18,"Rua 1, São Bento",120 ,2,1,2,,,A casa no bairro São Bento possui 120 metros quadrados com 2 quartos sendo 2 suites e 1 banheiro,Comum,1,20000
138,19,"Rua 105 do Conjunto Novo Mondubim, Novo Mondubim",120 ,2,1,2,,,A casa está localizado no bairro Novo Mondubim com 120 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro,Comum,1,20000
139,20,"Edson Queiroz, Fortaleza",90 ,3,2,1,,,A casa no bairro Edson Queiroz com 90 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro parcelado ou avista com possiveis descontos no valor da entrada   entrada de 20.000...,Comum,1,20000
140,21,"Vila Aglaide, Maraponga",120 ,3,2,2,,,A casa no bairro Maraponga tem 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,22000
141,22,"Avenida Bernardo Manuel, Prefeito José Walter",220 ,3,1,2,,,A casa está localizado no bairro Prefeito José Walter possui 220 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro,Comum,1,22000
142,23,"Pedras, Fortaleza",83 ,2,2,2,,,"*Localizada em residencial de casas novas, a poucos minutos de Messejana, com fácil acesso pela BR116  *Financiada pela Caixa Econômica, com todas as VANTAGENS do programa Casa Ver...",Comum,1,160000
143,24,"Sao Gerardo, Fortaleza",190 ,3,3,,,,"CASA NO EDSON, ACEITAMOS ENTRADA+PARCELAS Entrada a partir de 20mil com parcelas a partir de 500 (valor a combinar)  •3 Quartos •3 Banheiros •2Vagas na garagem  •Cozinha  •Sala …...",Comum,1,25000
144,1,"SQNW 302 Bloco C, Setor Noroeste",148 ,4,6,3,,,"Apartamento 4 quartos, sendo 4 suites à venda no Noroeste - Jardins Azaleias.  Seja bem-vindo(a) ao Jardins Azaleias, 04 Suítes Noroeste: A felicidade além do horizonte! Um novo co...",Em construção,1,2282226
145,2,"EQS 414/415, Asa Sul",67 - 188 ,2 - 3,,,,,"O Reserva Parque Clube é assim: a combinação perfeita entre vida urbana, natureza e diversão em um único empreendimento. Além de todos os seus atributos, este empreendimento está l...",Em construção,1,
146,3,"CLSW 105 Bloco A, Setor Sudoeste",97 ,,3,,,,"Lojas comerciais à venda em Sudoeste, Brasília - Platinum Mall  Adquira já sua loja no Platinum Mall, a sofisticação, modernidade e segurança que sua empresa precisa. O Setor Sudoe...",Pronto para morar,1,1965592
147,4,"Setor Habitacional Vicente Pires, Brasília",400 ,5,6,4,,,"S.Sales Imobiliária anuncia maravilhosa casa na Rua 03, uma das áreas onde conforto, segurança e qualidade de vida se fazem presentes!\n\nCompletíssimo em acabamentos finos de alto...",Super destaque,1,1690000
148,5,"Setor Habitacional Arniqueira, Brasília",400 ,,,,200,,EXCELENTE TERRENO EM ARNIQUEIRASCONDOMÍNIO FECHADOCONJUNTO -06 400M210X40TRATAR COM - THIAGO CINZEL - / Fale conosco: -,Super destaque,1,350000
149,6,"Setor Habitacional Vicente Pires, Brasília",500 ,3,5,2,,,"***NAO ACEITA FINANCIAMENTO***\n\nFantástica casa na rua 12 vazado para estrutural em Vicente Pires, em condomínio fechado, em um enorme lote de 500m², esse excelente imóvel é comp...",Super destaque,1,1190000
150,7,"QNP 36 Conjunto E, Ceilandia Sul",135 ,3,3,2,,,"EXCELENTE CASA COM SALA E COZINHA DIFERENCIADA, 3 SUÍTES E AS 3 COM AR CONDICIONADO  A casa a venda no setor P Sul lote com 135 metros quadrados casa com 3 quartos sendo 3 suites e...",Destaque,1,255000
151,8,"EQS 414/415, Asa Sul",250 ,4,3,,,,A casa no bairro Asa Sul possui 250 metros quadrados com 4 quartos e 3 banheiros,Destaque,1,150000000
152,9,"Núcleo Rural Alexandre Gusmão Gleba 2 - Chacara 118-A, Area Rural de Ceilandia",20000 ,7,11,18,,,"Vendo Chacara Mansão. sendo um sobrado com 8 suítes, salas, cozinhas, quarto empregada, piscinas. área churrasqueira com sauna, área jogos, poço artesiano e água direto nascente, p...",Comum,1,900000
153,10,"QR 603, Samambaia Norte",200 ,2,1,6,,,"Casa QR 603 - Conjunto 04 Casa 03 - Samambaia Norte  Imóvel com dois quartos sendo um suíte, sala, banheiro social, cozinha, área de serviço coberta, churrasqueira e garagem para 6...",Destaque,1,85000
154,11,"CNM 1 Bloco J, Ceilandia Centro",65 ,,,,,,Quiosque no melhor ponto comercial de Ceilândia EQNM 17/19 Ceilândia Sul *Sem os equipamentos  Ligação e whatsapp 61 9.9.9..37  Quiosque EQNM 17/19 Ceilândia Sul 60 metros cobertos...,Destaque,1,65000
155,12,"QR 408, Samambaia Norte",50 ,2,1,1,415,,Excelente apartamento QR 410 - Ed Edwiges ( AGIO )  Apto QR 410 - Conjunto 15A Lote 01 - Samambaia Norte  - 2 quartos  - Sala  - Cozinha  - Banheiro - Garagem coberta - Nascente  -...,Destaque,1,69900
156,13,"Quadra 101 Conjunto 4, Samambaia Sul",57 ,2,2,,,,whats  Agio de apartamento no bairro Samambaia Sul 2 quartos sendo 1 suite garagem coberta e armários planejados. apto nascente e a poucos metros da estacao de metro terminal de sa...,Destaque,1,119999
157,14,"QN 8F Conjunto 9, Riacho Fundo II",152 ,3,1,1,,,VENDE-SE OTIMO SOBRADO NO RIACHO FUNDO 2 Sobrado com 152 metros Lote 4x20 Pavimento Térreo: Sala de estar Sala de jantar Cozinha com armários e pedra de granito Lavabo Área de serv...,Comum,1,240000
158,15,"Condomínio Privê I Quadra 1 Conjunto M, Setor de Mansoes do Lago Norte",1000 ,,,,,,6zVenha garantir o seu terreno/loteamento no Lago Corumbá IV PORTO MADERO. Entre em contato conosco através do QR CODE Whatsapp !!! ////////////////////////////////////////////////...,Destaque,1,4999
159,16,"QNP 22 Conjunto L, Ceilandia Sul",100 ,2,1,3,,200,A casa está localizado no bairro Ceilândia Sul tem 100 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro forrada cerâmica só no lote garagem ampla ótima localização tr 9955...,Comum,1,180000
160,17,"Rua das Carnaúbas, Norte",97 ,3,2,2,,,"Reserva Parque Clube Endereço: Rua Carnaúba lote - 12 Águas Claras - DF ao lado do Parque Entrega 9/23  Apartamentos de 2 e 3 quartos com suíte, varanda gourmet e 2 vagas de garage...",Destaque,1,770000
161,18,"Samambaia Norte, Brasília",160 ,4,3,2,,,VENDO IMÓVEL SAMAMBAIA NORTE QUADRA 401 ÓTIMA LOCALIZAÇÃO! ACESSOS PARA COMÉRCIO LOCAL MERCADOS ESCOLAS E OUTROS  VALOR R$ 460 MIL  ABERTO A NEGOCIAÇÃO À VISTA. PEGO IMÓVEL DE MENO...,Destaque,1,460000
162,19,"Taguatinga Norte, Brasília",54 ,2,3,1,400,304,"2 quartos - armários, de canto  - 2 quartos, sendo 1 quarto cm armários - 1 banheiro com armário e blindex - Cozinha com armários - Sanca de Gesso  - Projeto e iluminação - 2 vagas...",Destaque,1,240000
163,20,"SGCV Lote 27, Zona Industrial",76 ,2,3,2,950,,"BELÍSSIMO CONDOMÍNIO   ESTRUTURA COMPLETA DE LAZER   DESCRIÇÃO DO APARTAMENTO   DUAS SUÍTES, LAVABO, SALA AMPLA COM DOIS AMBIENTES, COZINHA E ÁREA DE SERVIÇO   DIFERENCIAIS: Aparta...",Destaque,1,2250000
164,21,"Riacho Fundo II, Brasília",300 ,5,3,4,,300,Excelente sobrado no bairro Riacho Fundo II possui 300 metros quadrados com 5 quartos sendo 2 suites e 3 banheiros com pavimentos com terraço com vista maravilhosa agendar uma visi...,Destaque,1,429000
165,22,"QR 421 Conjunto 1, Samambaia Norte",136 ,4,2,2,,,"Vendo Casa 4 quartos sendo 1 suíte na Samambaia.  Duas vagas de garagem.  Sala muito boa, cozinha, dispensa, área de serviço  Lote Murado Barato  Aceito Carro ou Moto como parte de...",Comum,1,209000
166,23,"Ceilandia Norte, Brasília",56 ,2,2,1,,,"ATENÇÃO: O IMÓVEL PODE SER FINANCIADO\n\nA S.Sales Imobiliária vende apartamento em Ceilândia Norte, com 56,41 m². Possui excelente localização, com fácil acesso às principais vias...",Destaque,1,378500
167,24,"QNO 20 Conjunto 51, Ceilandia Norte",144 ,5,3,,,,"Fone ou zap 6 1 9 9 8 6 9 2 0 2 2 FALAR COM ROGERIO  Vendo lote com 3 moradias na QNO 20, próximo ao terminal do Setor ""O"" e BR 070  *****Energia individualizada****  todas forrada...",Destaque,1,195000
168,1,"Rua das Marrecas, Centro",32 - 66 ,1,1,,,,"Hub Coliving. Studios com área de convivência integrada. Sua vida conectada às facilidades do Centro e ao estilo de vida da Zona Sul, em apartamentos studio com área de convivência...",Na planta,1,
169,2,"Rua Ubaldino do Amaral, Centro",38 - 69 ,1 - 2,1 - 2,1,,,"A vida prática e moderna, como nas cidades mais admiradas do mundo Nova York, Paris, Tóquio, Londres ou Barcelona inspira um novo jeito de morar. Sua casa precisa ter a sua cara, o...",Pronto para morar,1,349900
170,3,"Rua Irineu Marinho, Centro",35 ,1 - 2,1,,,,"Cores do Rio Centro da Cidade RJ: É o primeiro projeto do Reviver Centro. Um residencial com alma carioca, alegria e samba feito de gente bamba, uma mistura de raças e culturas. As...",Na planta,1,272000
171,4,"Avenida Antônio Borges, Mata da Praia",200 ,4,5,3,1300,,"- Planta ampla com 04 suítes, sendo 02 canadenses com armários, ar condicionado split, uma suíte com varanda privativa e vista para o mar. Suíte master com closet e varanda integra...",Super destaque,1,2200000
172,5,"Avenida Dante Michelini, Mata da Praia",150 ,4,4,3,1100,500,"Realize seu sonho de morar com vista para o mar na Mata da Praia em um super condomínio com estrutura completa para você e sua família.  Prédio de fachada imponente, localizado em...",Super destaque,1,2195000
173,6,"Rua Doutor Dório Silva, Mata da Praia",314 ,5,5,3,1600,1850,"CA00096  Casa triplex de alto padrão com 4 suítes em condomínio fechado na Mata da Praia, Vitória. Local ideal para você e sua família viverem com tranquilidade e segurança de um c...",Super destaque,1,2850000
174,7,"Santa Martha, Vitória",105 ,3,1,2,,,"Casa bem arejada e com excelente localização, possui um quintal e vaga para carros e moto.  Possibilidade de financiamento bancário ou então pelo boleto da loja.  Para mais informa...",Comum,1,180000
175,8,"Rua Aylton Tovar, Ilha do Boi",250 ,4,1,4,,,"Planos pra quem tem dificuldades de financiar ( Área Rural, Sítio, fazenda, Casa, Apartamento...)  Crédito: R$ 1.000.000,00 Parcelas: R$ 10.048,71 X 135 Entrada: R$ 92.755,02   Cré...",Comum,1,25000
176,9,"Tabuazeiro, Vitória",110 ,2,1,1,,,"Casa bem espaço e iluminada, com quintal amplo podendo construir se quiser. Oportunidade única de sair do aluguel utilizando o seu FGTS.  Para mais informações e visita: 2️⃣7️⃣9️⃣9...",Comum,1,230000
177,10,"Rua Doutor Guilherme Serrano, Barro Vermelho",65 ,2,2,1,450,500,"More em um 2 quartos com suíte finamente montado e lazer completo com uma vista de cinema!   Prédio com fachada imponente, recém-construído.  Apartamento total sol da manhã.  - Var...",Destaque,1,680000
178,11,"Goiabeiras, Vitória",200 ,2,1,2,,,"A casa no bairro Goiabeiras com 2 quartos, 1 banheiro, garagem, quintal. Aceito fgts como entrada",Comum,1,190000
179,12,"Lourdes, Vitória",200 ,3,2,3,,,"A casa está localizado no bairro de Lourdes com 200 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros, garagem. Aceito fgts como entrada.",Comum,1,400000
180,13,"Tabuazeiro, Vitória",200 ,3,2,3,,,A casa está localizado no bairro Tabuazeiro com 200 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros.Aceito fgts como entrada,Comum,1,260000
181,14,"Jardim Camburi, Vitória",76 ,3,1,1,,,"VENHA CONFERIR !!!!!  Excelente oportunidade com localização estratégica no bairro, onde você pode desfrutar das melhores opções de lazer como praças, parques, restaurantes, divers...",Comum,1,652000
182,15,"Santos Reis, Vitória",160 ,2,2,1,,,"Tratar com Kamilly - 2️⃣7️⃣9️⃣9️⃣9️⃣7️⃣5️⃣9️⃣2️⃣5️⃣8️⃣  A casa está localizado no bairro Santos Reis tem 160 metros quadrados com 2 quartos sendo, 2 suites e 2 banheiros, cozinha a...",Comum,1,15000
183,16,"Santa Martha, Vitória",110 ,2,1,1,,,Essa casa fica localizada em um bairro bem tranquilo e familiar próximo ao posto de saúde. A casa possui escritura e não tem nenhuma dívida.  Interessados deixar o número de contat...,Comum,1,200000
184,17,"Santo Antônio, Vitória",110 ,2,1,1,,,Linda casa a venda em próximo a comércios da região. Lugar tranquilo e familiar.  Tenho pressa na venda por isso aceito uma entrada de 30.000  Para visita e mais informações:...,Comum,1,220000
185,18,"Santo Antônio, Vitória",200 ,3,2,3,,,A casa está localizado no bairro Santo Antônio possui 200 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros. Aceito fgts como entrada,Comum,1,210000
186,19,"Tabuazeiro, Vitória",100 ,2,1,1,,,Essa casa fica localizada em um bairro bem tranquilo e familiar próximo ao posto de saúde. A casa possui escritura e não tem nenhuma dívida.  Interessados deixar o número de contat...,Comum,1,220000
187,20,"Avenida Nossa Senhora da Penha, Santa Lúcia",20 ,,,1,329,247,"Sala comercial em Santa Lúcia! Excelente localização, condomínio com 2 torres comerciais e centro de compras com lojas de diversos seguimentos e serviços.  São 20m²; 1 banheiro; Ci...",Destaque,1,160000
188,21,"Santa Luíza, Vitória",160 ,2,3,2,,,●Contato:9.9.7.9.0.0.8.3.9.Mel Vendo casa no bairro Santa Luíza tem 160 metros quadrados com 2 quartos sendo 1 suite e 3 banheiros. Vai lhe possibilitar curtir os dias mais quentes...,Comum,1,390000
189,22,"Rua Amâncio Pereira, Jucutuquara",100 ,2,2,2,,,A casa está localizado no bairro Jucutuquara tem 100 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros. mais informações,Comum,1,200000
190,23,"Maruípe, Vitória",120 ,2,1,1,,,"Casa bem espaço e iluminada, com quintal amplo podendo construir se quiser. Oportunidade única de sair do aluguel utilizando o seu FGTS.  Para mais informações e visita: 2️⃣7️⃣9️⃣9...",Comum,1,250000
191,24,"Estrelinha, Vitória",96 ,2,1,,,,Vendo casa em estrelinha 02 quartos Banheiro Cozinha  Sala Quintal nos fundos  Garagem pra 1 vaga   A vista no valor de 190 mil Ou Entrada + parcelas  Para obter mais informações d...,Comum,1,190000
192,1,"Rua 22, Setor Oeste",219 ,4,6,4,,,"Adagio - Opção de 3 suítes com possibilidade de ampliação de sala e suíte master; Elevador Privativo / Ouça a calmaria tocar o seu coração  Rua 22, a primeira acima da Praça do Sol...",Em construção,1,1684727
193,2,"Rua 22, Setor Oeste",148 ,3 - 4,5,3,,,"Moderato - Sala com mega esquadria e balcão que proporcionam melhor ventilação, iluminação natural e vista panorâmica; Elevador privativo / Encontre o equilíbrio em cada detalhe  R...",Em construção,1,1088094
194,3,"Rua 22, Setor Oeste",135 ,2 - 3,5,2,,,"Vivace - Layout da sala com possibilidade de ampliação; Elevador privativo / Sinta o ritmo pulsante da vida.  Rua 22, a primeira acima da Praça do Sol. Próximo a praças, academias,...",Em construção,1,
195,4,"Setor Bueno, Goiânia",52 ,2,1,1,400000,,"Excepcional apartamento com conceito Flat, no alto do setor bueno.  Venda mobiliada!!!!!  52m² com dois quartos, um banheiro.  Andar alto, nascente.  Próximo a escolas e muito mais...",Super destaque,1,399000
196,5,"Rua 1141, Setor Marista",221 ,3,6,4,880,2500,"Um incrível apartamento de 221m, com 3 ou 4 suítes fantásticas, e a master com um closet surpreendente.   Um acabamento que já conhecemos, onde a Opus e Souza Andrade, deu um toque...",Super destaque,1,1970000
197,6,"Rua C229, Jardim América",121 ,3,5,2,440,710,"Apartamento de 03 quartos com suites no jardim america , sendo 121 m2 ao lodo do Setor Bueno. Apartamento de 03 quartos, sendo 03 suítes plenas, lavabo, cozinha grande, varanda com...",Super destaque,1,785000
198,7,"Residencial Itaipu, Goiânia",112 ,3,1,2,,1,"Casa com 3 quartos sendo 1 suíte, banheiro social, Sala, cozinha, garagem e área de serviço ambas cobertas. Ótimo acabamento, excelente localização com supermercado perto, linha do...",Destaque,1,240000
199,8,"Serrinha, Goiânia",113 ,2,2,3,780,,"Apartamento com 2 dormitórios, sendo 2 suítes à venda, 113 m² por R$ 750.000 - Serrinha - Goiânia/GO. Localizado próximo a TV Jaime Câmera. Lazer com piscina adulto e infantil, sau...",Comum,1,750000
200,9,"Rua Brasil, Setor Bueno",75 ,2,3,2,595,,"EASY LIFE - SETOR BUENO 15° andar02 Vgs (26/26-A)  Condomínio: R$ 595,00 Área privativa: 75,03 m²  LOCALIZAÇÃO Rua T-55, SETOR BUENO  Valor R$ 699.000,00  Ponto de Referência: Uma...",Comum,1,680000
201,10,"Rua Dom Bosco, Residencial Santa Fe",121 ,3,1,,,,"*Oportunidade única* na região do anel viário em Goiânia: - *Casa sozinha no lote* recém reformada, localizada no Residencial Santa Fé, Goiânia - 3 quartos sendo 1 suíte, 2 banheir...",Comum,1,400000
202,11,"Rua das Caviúnas, Residencial Aldeia do Vale",1300 ,5,7,6,,,"A casa no bairro Residencial Aldeia do Vale tem 1300 metros quadrados com 5 quartos sendo 5 suites e 7 banheiros Possui salão para festas e eventos, área verde de jardim, espaço go...",Destaque,1,6500000
203,12,"Avenida Americano do Brasil, Residencial Katia",138 ,3,1,5,,,"Disponível para Venda Casa Nova, Pronta Para Morar!! Sozinha no lote  📍Localizada no Residencial Kátia em Goiânia. Rua habitada próximo a vários comércios e avenida, há poucos min...",Destaque,1,510000
204,13,"Rua C14, Setor Sudoeste",42 ,1,1,1,215,145,"O apartamento no bairro Setor Sudoeste tem 42 metros quadrados com 1 quarto sendo 1 suite e 1 banheiro Possui espaço jardinado, varanda. Vai lhe possibilitar todo o conforto do ar...",Comum,1,254000
205,14,"Setor Candida de Morais, Goiânia",60 ,2,2,2,,,"Oportunidades !! Apartamento no Setor Cândida de Morais ! 3 Quartos !  Apartamento de 02 quartos sendo 1 suíte, 1 banheiro social, área de serviço, varanda, cozinha, sala de estar/...",Comum,1,195000
206,15,"Jardim Atlântico, Goiânia",118 ,3,4,3,580,30,"CÓDIGO DO IMÓVEL: AP2992  LOCALIZAÇÃO: Varandas de Ipanema - Com localização super privilegiada, de frente para o Parque Cascavel. A poucos minutos do Buriti Shopping. Rodeado por...",Comum,1,850000
207,16,"Rua 1, Chácaras Alto da Glória",81 ,3,2,2,500,,"O apartamento no bairro Chácaras Alto da Glória possui 81 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros Possui área de fitness, espaço gourmet, área de recreação infan...",Comum,1,465000
208,17,"Setor Bueno, Goiânia",123 ,3,3,2,500,800,"Apartamento 3 quartos, 3 suítes no Setor Bueno. Varanda gourmet. Sol da manhã. Próximo a Praça do Ipê, Av. T-8, colégios, bancos e toda infraestrutura para você viver bem.  Pontos...",Destaque,1,795000
209,18,"Rua da Paz, Residencial Santa Fe",121 ,3,1,2,,,"Casa com 3 quartos no Residencial Santa Fé em Goiânia, casa já avaliada pela CEF em 456.000,00 e valor de venda por 400.000,00 o que te possibilita a compra com uma entrada de apen...",Comum,1,400000
210,19,"Nova Suica, Goiânia",119 ,4,3,3,550,800,"Lindo apartamento em nova suíça; Ótima localização, Ilha Salina; São 4 quartos sendo 2 suítes plenas e 2 americanas; Rico em armários; Único apartamento do prédio com 3 vagas de ga...",Comum,1,680000
211,20,"Três Marias , Goiânia",97 ,3,2,,,,Área construída 97 mts Área terreno 150 mts  Sala pé direito duplo 3 d Led Área gourmet com churrasqueira Lavabo Ninxos Porcelanato Corredor lateral Led Faixada moderna Armários em...,Destaque,1,330000
212,21,"Rua Francisco Godinho, Vila Rosa",69 ,2,2,1,,,"LANÇAMENTO Á VENDA (CB)  - Residencial Parque Luna - Vila Rosa, Goiânia - Lançamento no Parque Cascavel - Entrega em Outubro/2022 - Ao lado do Parque Cascavel - 6 Pavimentos, com 2...",Destaque,1,278000
213,22,"Residencial Barravento, Goiânia",107 ,3,1,2,,,* Sala de tv e sala de jantar com rebaixamento e iluminação em Led * Cozinha ampla * Toda no Porcelanato * Área Gourmet com churrasqueia * Banheiros com Nichos * Garagem para 2 car...,Super destaque,1,400000
