,Posição,Endereço,Área,Quartos,Banheiros,Vagas,Condomínio,IPTU,Descrição,Status,Página,Preço
118,23,"Rua do Futuro, Itapuã",,,,,,,Itapuã casa 4 4 suíte e quintal toda térrea Área construída de 153me e área total de 230m2 Casa solta OPORTUNIDADE 265 000 00CRECI 5070,Comum,1,265000
119,24,"Rua Pirapora, Pernambués",,,,,,,O apartamento está localizado no bairro Pernambués possui 53 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui área de fitness salão de festas área de brinquedo p,Comum,1,245000
120,1,"Rua Nogueira Acioli, Joaquim Tavora",,,,,,,Modernidade conforto e acessibilidade Elementos que caracterizam o BS Jade aliados ao padrão BSPAR de construir O empreendimento terá duas torres e dois subsolos de garagem al,Na planta,1,
121,2,"Rua Senador Pompeu, José Bonifácio",,,,,,,Coberturas de 105m² a 114m² de 2 a 4 vagas de garagem 3 ou quartos 2 a 3 banheiros a partir de R 589 000 00 COBERTURA NO RESIDENCIAL CARTAGO COM O VALOR PROMOCIONAL Sua op,Pronto para morar,1,599000
122,3,"Rua Gonçalves Ledo, Centro",,,,,,,Venha morar onde o melhor da vida acontece Rua Gonçalves Lêdo 1111 Esquina com Rua Fiúza de Pontes 3 apartamentos por andar 2 elevadores 2 vagas Piscina adulto e infant,Em construção,1,759000
123,4,"Rua Teatrólogo Silvano Serra, De Lourdes",,,,,,,Casa Duplex de 470 m² no bairro Dunas em excelente localização próxima a igreja de Lourdes 3 suítes 5 Vagas Ficam Móveis fixos e soltos Piscina Privativa Condomínio com laze,Super destaque,1,2650000
124,5,"Rua Walter de Castro, Cidade dos Funcionários",,,,,,,DUPLEX NA CIDADE DOS FUNCIONÁRIO MELHOR CASA QUE VOCÊ VERÁ NA CIDADE DOS FUNCIONÁRIOS TOTALMENTE NASCENTE Localização Privilegiada entre José Leon e Vereador Pedro Paulo 34,Super destaque,1,1300000
125,6,"Rua Cônego Penafort, Parquelândia",,,,,450,,Apartamento na Parquelândia com 3 dormitórios 82 m² venda por R 230 000 ou aluguel por R 1 200 mês 82m2 1o andar 3 quartos 2 suítes uma reversível Armários plan,Super destaque,1,230000
126,7,"Rua 1, Messejana",,,,,,,A casa no bairro Messejana com 130 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,17800
127,8,"São Bento, Fortaleza",,,,,,,A casa no bairro São Bento possui 125 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros,Comum,1,26000
128,9,"Bonsucesso, Fortaleza",,,,,,,CASA NO BONSUCESSO ACEITAMOS ENTRADA PARCELAS UTILIZE SEU FGTS COMO ENTRADA Entrada a partir 18mil com parcelas a partir de 500 valor a combinar PARCELAMOS PARA NEGATIVAD,Comum,1,18000
129,10,"Lagoa Redonda, Fortaleza",,,,,,,Linda casa à venda com 3 quartos 2 banheiros bem localizado e perto de tudo ÓTIMA OPORTUNIDADE Deixe seu número pra contato ou entre em contato no número LETÍCIA,Comum,1,200000
130,11,"Rodovia Quarto Anel Viário, Ancuri",,,,,,,Casa já financiada para repasse no Residencial Castelo Branco 2 na melhor localização do Ancuri Ruas só com casas novas e excelente vizinhança Próximo de tudo posto de gasol,Comum,1,50000
131,12,"Rua Agostinho Soares, Edson Queiroz",,,,,,,Casa no Edson Queiroz 3 quartos espaço amplo garagem para 2 carros recém construída ÓTIMA LOCALIZAÇÃO Deixe seu contato para mais informações ou chama no número LETÍCIA,Comum,1,180000
132,13,"Edson Queiroz, Fortaleza",,,,,,,CASA NO EDSON QUEIROZ ACEITAMOS ENTRADA PARCELAS UTILIZE SEU FGTS COMO ENTRADA Entrada a partir 32mil com parcelas a partir de 500 valor a combinar PARCELAMOS PARA NEGATI,Comum,1,32000
133,14,"Rua 02 A do Cidade Jardim Fortaleza Gleba A, Prefeito José Walter",,,,,,,A casa está localizado no bairro Prefeito José Walter com 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,19500
134,15,"Avenida 1, Jardim das Oliveiras",,,,,,,A casa no bairro Jardim das Oliveiras com 150 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,190000
135,16,"Rua 4, Parque Presidente Vargas",,,,,,,A casa no bairro Parque Presidente Vargas com 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,22000
136,17,"Jardim Cearense, Fortaleza",,,,,,,QUER COMPRAR SUA CASA PRÓPIA POSSO TE AJUDAR USE SEU FGTS ENTRADA A PARTIR DE 20 000 REAIS COM PARCELAS A COMBINAR 3 QUARTOS 2 BANHEIROS SALA DE ESTAR JANTAR COZINH,Comum,1,22900
137,18,"Passaré, Fortaleza",,,,,,,FEIRÃO DE CASAS NOVAS ENTRADA A PARTIR DE 15 000 REAIS COM TEMPO LIMITADO USE SEU FGTS WHATSAPP COM PARCELAS A COMBINAR CASA COM 3 QUARTOS 2 BANHEIROS SALA DE ESTAR JA,Comum,1,21380
138,19,"Rua Professora Heloísa Ferreira Lima, Parque Dois Irmãos",,,,,,,A casa está localizado no bairro Parque Dois Irmãos com 140 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro,Comum,1,19000
139,20,"Mondubim, Fortaleza",,,,,,,A casa no bairro Mondubim tem 172 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros,Comum,1,25000
140,21,"Rua 02 A do Cidade Jardim Fortaleza Gleba A, Prefeito José Walter",,,,,,,A casa está localizado no bairro Prefeito José Walter com 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,190000
141,22,"Rua Monsenhor Furtado, Rodolfo Teófilo",,,,,260,,CONDOMÍNIO SARAH PIERRE BAIRRO RODOLFO TEÓFILO FORTALEZA CEARÁ 68m² Mobiliado 3 quartos sendo 1 suíte Banheiro Social Sala Cozinha Área de Serviço 2 Vagas d,Comum,1,220000
142,23,"Rua 1, Jangurussu",,,,,,,A casa no bairro Jangurussu com 140 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,190000
143,24,"São João do Tauape, Fortaleza",,,,,,,A casa no bairro Parangaba com 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros ÓTIMA LOCALIZAÇÃO Deixe seu contato para mais informações ou chamem no LETÍCIA,Comum,1,180000
144,1,"SQNW 302 Bloco C, Setor Noroeste",,,,,,,Apartamento 4 quartos sendo 4 suites à venda no Noroeste Jardins Azaleias Seja bem vindo a ao Jardins Azaleias 04 Suítes Noroeste A felicidade além do horizonte Um novo con,Em construção,1,2347783
145,2,"SQNW 103 Bloco I, Setor Noroeste",,,,,,,Residencial General Clovis Jacy Burmann O residencial General Clovis Jacy Burmann é uma parceria com a Fundação Habitacional do Exército FHE e fica na SQNW 103 no Noroeste O e,Pronto para morar,1,
146,3,"SQNW 307 Bloco I, Setor Noroeste",,,,,,,Residencial Nívio Gonçaves More em um endereço único com uma vista linda e no bairro que está em pleno crescimento o Noroeste O Residencial Nívio Gonçalves está em construção,Em construção,1,
147,4,"Setor Habitacional Vicente Pires Trecho 3, Brasília",,,,,,,S Sales Imobiliária vende casa moderna na Rua 1 da Colônia Agrícola Samambaia Vicente Pires em condomínio fechado com excelente localização DESCRIÇÃO DO IMÓVEL Acabament,Super destaque,1,800000
148,5,"Rodovia DF-150, Sobradinho",,,,,315,600,Samuel Pereira Oferece Casa 4 Quartos 2 Suítes na Laje em Condomínio Fechado NÃO ACEITA FINANCIAMENTO Composta da seguinte forma Sala 2 Quartos 2 Suítes Lavabo,Super destaque,1,599000
149,6,"Rua 12 Chácara 144, Setor Habitacional Vicente Pires",,,,,,,A casa de condomínio sobrado está localizado no bairro Setor Habitacional Vicente Pires Rua 12 10 melhor localização da Vicente Pires tem 650 metros quadrados com 4 quartos sendo,Super destaque,1,1650000
150,7,"SHPS Quadra 702 Conjunto C, Setor Habitacional Por do Sol",,,,,,,O sobrado está localizado no bairro Setor Habitacional Pôr do Sol com 200 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,180000
151,8,"Área Especial 04, Taguatinga Sul",,,,,,,Oportunidade Compramos e Vendemos o ÁGIO do seu IMÓVEL CASA APARTAMENTO e TERRENO mesmo com prestações atrasadas pagamos a vista REALIZAMOS Financiamento pelos Bancos CAI,Comum,1,15000
152,9,"Área Especial 10, Taguatinga Norte",,,,,,,Oportunidade ATENÇÃO REGULARIZAMOS SEU IMÓVEL MESMO COM PRESTAÇÕES ATRAZADAS JUNTO A CAIXA ECONÔMICA FEDERAL OU BANCO DO BRASIL Compramos e Vendemos o ÁGIO do seu IMÓVEL,Comum,1,15000
153,10,"EQNM 1/3 Bloco A, Ceilandia Sul",,,,,,,Oportunidade ATENÇÃO REGULARIZAMOS SEU IMÓVEL MESMO COM PRESTAÇÕES ATRAZADAS JUNTO A CAIXA ECONÔMICA FEDERAL OU BANCO DO BRASIL Compramos e Vendemos o ÁGIO do seu IMÓVEL,Comum,1,15000
154,11,"Área Especial 10, Taguatinga Norte",,,,,,,Oportunidade Compramos e Vendemos o ÁGIO do seu IMÓVEL CASA APARTAMENTO e TERRENO mesmo com prestações atrasadas pagamos a vista REALIZAMOS Financiamento pelos Bancos CAI,Comum,1,15000
155,12,"Quadra 5, Setor Industrial",,,,,,,Imobiliaria Noble Vende excelente Smart Clube de 3 Quartos uma das melhores plantas de 3 Quartos do GAMA 3 Quartos sendo uma suíte 2 banheiros Andar Alto Vista Livre Gar,Comum,1,355000
156,13,"QR 431, Samambaia Norte",,,,,,,AGIO SO 43 000 00 PRESTAÇAO 1 290 00 NAO EXIJO TRANSFERENCIA Casa 02 quartos sala cozinha banheiro cerâmica forro área de serviço corredor lateral Imóvel localizado na,Comum,1,43000
157,14,"QR 510 Conjunto 8, Samambaia Sul",,,,,,175,QR 510 Ótimo lote com casa 2 quartos sala cozinha banheiro area serviço 3 vagas para carros QUADRA com ótimo comercio e perto de tudo ESCRITURADO E REGISTRADO NÃO FINANCIA,Comum,1,165000
158,15,"Quadra 101, Setor Habitacional Sol Nascente",,,,,,,SOL NASCENTE CHÁCARA 165 Ótima casa 2 quartos sala cozinha banheiro forrada area serviço com grande cobertura na frente QUADRA com ótimo comercio em frente ao SUPERMERCADO,Comum,1,86000
159,16,"Quadra 803 Conjunto 11-A, Recanto das Emas",,,,,,,Venha conhecer Quadra 803 Conjunto 11 A Lote 24 Avenida Monjolo Recanto das Emas Brasília DF Vendo duas casas no mesmo lote de esquina sendo a da frente composta de 3,Comum,1,190000
160,17,"QNM 2 Conjunto A, Ceilandia Norte",,,,,,,Oportunidade Compramos e Vendemos o ÁGIO do seu IMÓVEL CASA APARTAMENTO e TERRENO mesmo com prestações atrasadas pagamos a vista REALIZAMOS Financiamento pelos Bancos CAI,Comum,1,15000
161,18,"QNR 1 Conjunto C, Ceilandia Norte",,,,,,,QNR 01 Ceilândia Norte Sobrado com 4 Kit s quarto banheiro cozinha americana varanda área de serviço e garagem toda na cerâmica Hidrômetro Relógio CAESB CEB individuais,Comum,1,250000
162,19,"SHPS Quadra 401 Conjunto B, Setor Habitacional Por do Sol",,,,,,,Shps Qd 401 Cond pôr do sol Vendo uma excelente casa toda na laje e porcelanato com armários embutidos novos toda harmoniosa com a sala de jantar e de tv 3 quartos sendo dois,Comum,1,315000
163,20,"QNM 2 Conjunto A, Ceilandia Norte",,,,,,,Oportunidade ATENÇÃO REGULARIZAMOS SEU IMÓVEL MESMO COM PRESTAÇÕES ATRAZADAS JUNTO A CAIXA ECONÔMICA FEDERAL OU BANCO DO BRASIL Compramos e Vendemos o ÁGIO do seu IMÓVEL,Comum,1,15000
164,21,"QN 104 Conjunto 2, Samambaia Sul",,,,,,,Oportunidade Compramos e Vendemos o ÁGIO do seu IMÓVEL CASA APARTAMENTO e TERRENO mesmo com prestações atrasadas pagamos a vista REALIZAMOS Financiamento pelos Bancos CAI,Comum,1,15000
165,22,"QR 325 Conjunto 1, Samambaia Sul",,,,,,,Excelente casa de 3 quartos sala cozinha banheiro um barraco nos fundos na quadra 325 samambaia sul próximo de comércios escolas etc Valor 160 mil somente venda Não aceitamos tro,Comum,1,160000
166,23,"Residencial Paulo Arantes Quadra 1, Riacho Fundo I",,,,,,,Vendo Sobrado com 3 quartos sendo duas suites sala cozinha banheiro social área de serviço e garagem divisões parte superior 2 quartos com suite sala sacada térreo 1 quarto ban,Comum,1,320000
167,24,"Quadra 16, Del Lago I",,,,,,,rumbá 4 Ótimo CORUMBÁ IV LOTE NA BEIRA DO LAGO CONDOMÍNIO COLORADO PREMIUM QUI 02 TR X 950 Corumbá 4 Corumbá 04 Excelente localização Lote Terreno Corumbá 4 Lançam,Comum,1,4999
168,1,"Rua Joana D'Arc, Nossa Senhora da Penha",,,,,,,Elevador Piso Laminado no Quarto Bicicletário Coleta seletiva Portas Especiais Preparação para Wi fi nas áreas de lazer Janelas Especiais Piso Laminado na Sala Dispositivos,Na planta,1,181490
169,2,"Rua 23 de Maio, Prainha",,,,,,,Botanical Exclusive Home Um projeto que oferece próximo ao mar todo conforto moderno e o prazer da vida junto à natureza São 5 projetos de casas de 311 a 615m² em um condomí,Na planta,1,3330874
170,3,"Rua Treze, Jardim de Aláh",,,,,,,Condomínio fechado com apartamentos de 2 quartos na Região de Rio Marinho todos com vaga de garagem Segurança tranquilidade conforto e área de lazer para os momentos de diversã,Em construção,1,145290
171,4,"Barro Vermelho, Vitória",,,,,,,Vende apartamento quatro quartos no Bairro Vermelho VitÃ³ria ES Em um dos condomÃ nios mais valorizados do Bairro Vermelho um apartamento com uma vista incrÃ vel para o mar da,Super destaque,1,3100000
172,5,"Jardim Camburi, Vitória",,,,,,,LANÇAMENTO em JARDIM CAMURI 2 quartos com suíte 62m² 1 vaga de garagem A partir R 589 000 00 3 quartos com suíte 82m² 2 vagas de garagem A partir R 746 000 00 Gardens e Cobert,Super destaque,1,589000
173,6,"Rua Júlia Lacourt Penna, Jardim Camburi",,,,,330,730,Apartamento de 02 quartos sendo 01 suíte em Jardim Camburi São 65m² 02 quartos sendo 01 suíte Sala Varanda com fechamento de vidro 02 Banheiros Armários planej,Super destaque,1,510000
174,7,"Avenida Dário Lourenço de Souza, Santo Antônio",,,,,,,A casa está localizado no bairro Santo Antônio com 200 M² com 3 quartos sendo 1 suite e 1 banheiro sala cozinha Área de serviço e garage Próximo de comércio e Padaria,Comum,1,30000
175,8,"São Cristóvão, Vitória",,,,,,,A casa está localizado no bairro São Cristóvão possui 70 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro,Destaque,1,200000
176,9,"Centro, Vitória",,,,,,,Venha conhecer esse magnífico imóvel localizado na Cidade Alta frente sol manhã andar alto armários embutidos 3 quartos suíte sala 2 ambientes copa cozinha área de serviço,Comum,1,365000
177,10,"Santo Antônio, Vitória",,,,,,,Estou vendendo com urgência Pego uma entrada de 20 mil e parcelo o restante no contrato A vista faço por 205 mil Dispenso curiosos,Comum,1,205000
178,11,"Avenida Marechal Mascarenhas de Moraes, Bento Ferreira",,,,,,,Lindo ap 3 qtos térreo c suíte mto bem localizado no coração de Bento Ferreira medindo 140 m² Ap super confortável c sala copa e cozinha amplas e conjugadas em conceito aberto T,Comum,1,450000
179,12,"Avenida Presidente Costa e Silva, Republica",,,,,,,A casa está localizado no bairro República com 160 metros quadrados com 3 quartos sendo um suite banheiro área de serviço e garagem vendo avista ou entrada de 30 mil e parcelas de,Comum,1,30000
180,13,"Rua Leopoldo Siqueira, Morada de Camburi",,,,,,,A casa no bairro Morada de Camburi possui 125 metros quadrados com 2 quartos e 1 banheiro,Comum,1,250000
181,14,"Avenida Nossa Senhora da Penha, Santa Lúcia",,,,,260,320,O apartamento está localizado no bairro Santa Lúcia tem 60 metros quadrados com 1 quarto e 1 banheiro Vai lhe possibilitar curtir os dias mais quentes na piscina Fica em um condomí,Destaque,1,250000
182,15,"Rua Professor Renato Ribeiro dos Santos, Maria Ortiz",,,,,,,A casa no bairro Maria Ortiz tem 140 metros quadrados com 2 quartos banheiro sala cozinha área de serviço piscina e garagem vendo avista ou entrada de 25 mil e parcelas de 700 rea,Comum,1,25000
183,16,"Praia do Canto, Vitória",,,,,,,O apartamento no bairro Praia do Canto com 100 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros Possui salão para festas e eventos sacada Vai lhe possibilitar curtir os,Comum,1,690000
184,17,"Escadaria Antônio de Freitas, Santo Antônio",,,,,,,A casa está localizado no bairro Santo Antônio com 350 metros quadrados com 2 quartos e 1 banheiro para mais informações deixe seu contato,Comum,1,65000
185,18,"Avenida Carlos Moreira Lima, Bento Ferreira",,,,,300,500,O apartamento está localizado no bairro Bento Ferreira possui 80 metros quadrados com 2 quartos e 2 banheiros Apartamento com sancas no teto e piso em madeira original e conservad,Destaque,1,370000
186,19,"Rua Maria Eleonora Pereira, Jardim da Penha",,,,,,,A casa no bairro Jardim da Penha possui 135 metros quadrados com 2 quartos e 1 banheiro,Comum,1,200000
187,20,"São Pedro, Vitória",,,,,,,O kitnet conjugado está localizado no bairro São Pedro possui 50 metros quadrados com 2 quartos e 1 banheiro,Destaque,1,70000
188,21,"Avenida João Baptista Parra, Enseada do Suá",,,,,,,A casa está localizado no bairro Enseada do Suá possui 170 metros quadrados com 3 quartos sendo um suite banheiro sala cozinha área de serviço área de churrasqueira gourmet e garag,Comum,1,100000
189,22,"Avenida Vitória, Forte São João",,,,,,,Terreno com 230 m² de área construída Casa espaçosa composta com 3 quartos 2 banheiros toda avarandada cozinha americana espaço para piscina armazenamento de depósito 2 vag,Destaque,1,125000
190,23,"Avenida Presidente Costa e Silva, Republica",,,,,,,Casa para venda tem 130 metros quadrados com 3 quartos em República Vitória Espírito Santo,Comum,1,270000
191,24,"Rua José Alexandre Buaiz, Enseada do Suá",,,,,1200,900,As salas estão localizadas no bairro Enseada do Suá possui 92m² sendo 3 banheiros e 03 vagas na garagem Já possui o layout de consultório médico com recepção wc lavabo e 03 sa,Destaque,1,650000
192,1,"Rua 22, Setor Oeste",,,,,,,Adagio Opção de 3 suítes com possibilidade de ampliação de sala e suíte master Elevador Privativo Ouça a calmaria tocar o seu coração Rua 22 a primeira acima da Praça do Sol,Em construção,1,1684727
193,2,"Rua 22, Setor Oeste",,,,,,,Moderato Sala com mega esquadria e balcão que proporcionam melhor ventilação iluminação natural e vista panorâmica Elevador privativo Encontre o equilíbrio em cada detalhe R,Em construção,1,1088094
194,3,"Rua 22, Setor Oeste",,,,,,,Allegro Opção de transformar em 3 quartos Mega esquadrias que proporcionam melhor ventilação e iluminação natura Deixe a felicidade ditar o tom Rua 22 a primeira acima da P,Em construção,1,651407
195,4,"Rua C 234, Jardim América",,,,,,,Apartamento com 3 suítes plenas elevador privativo Cozinha e área de serviço com ventilação natural Único a venda hoje no prédio andar alto a passos do parque vaca brava,Super destaque,1,840000
196,5,"Rua T 44, Setor Bueno",,,,,530,,Apartamento 3 suítes no Setor Bueno RES SOLAR DOS NOBRES MONTADO EM ÁRMARIOS Cond R 530 00 90m2 de área Privativa 02 vagas 130 131 MZ2102 03 Suítes SENDO 2 AMERICANAS,Super destaque,1,505800
197,6,"Avenida H, Jardim Goiás",,,,,,,COD RT43125 APARTAMENTO Edifício Horizonte Flamboyant 4Q sendo 4 suítes plenas 3 vagas ED HORIZONTE FLAMBOYANT JARDIM GOIÁS DO IMÓVEL Localizado no 29º andar 4 suítes nascente,Super destaque,1,1550000
198,7,"Rua S 5, Setor Bela Vista",,,,,450,500,Residencial Atlanta Setor Bela Vista Excelente apartamento à venda no Residencial Atlanta I Apartamento com 63 23m² dois quartos com armários sendo um suíte banheiro social,Comum,1,
199,8,"Rua José Alves Fortes, Residencial Eli Forte",,,,,,,A casa no bairro Residencial Eli Forte possui 3 quartos sendo 1 suite e 2 banheiros,Comum,1,240000
200,9,"Rua BM15, Residencial Brisas da Mata",,,,,,,A casa no bairro Residencial Brisas da Mata tem 66 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros quintal,Destaque,1,220000
201,10,"Avenida Ravena, Residencial Eldorado",,,,,550,,Apartamento a venda no Condomínio Diamante localizado no bairro eldorado ao lado do shopping plaza doro cercado de conveniência e praticidade um bairro planejado com toda infra,Comum,1,540000
202,11,"Rua Belo Horizonte, Parque Amazônia",,,,,500,750,Park Family Home Apartamento com 92m² Imóvel Desocupado São 3 Suítes sendo 2 Americanas Banheiro Social Sala para 2 Ambientes Cozinha Integrada Ampla Sacada com Vista para o N,Comum,1,490000
203,12,"Moinho dos Ventos, Goiânia",,,,,,,A casa no bairro Moinho dos Ventos tem 117 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros,Destaque,1,368000
204,13,"Rua das Camélias, Parque Oeste Industrial",,,,,300,,O apartamento no bairro Parque Oeste Industrial com 65 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros Possui espaço gourmet academia área de brinquedo para as criança,Comum,1,290000
205,14,"Rua RC 1, Residencial Canada",,,,,,,Casa 3 4 uma suíte no Residencial Canadá no Moinho Dos Ventos Área construída 118m² Área do terreno 180m² 3 4 um com suíte Sala com pé direito alto Cozinha gourmet,Comum,1,410000
206,15,"Rua MDV 1, Moinho dos Ventos",,,,,,,Ótimo sobrado com 2 suítes superiores sendo 1 com sacada lavabo sala ampla cozinha com bancada em granito lavanderia quintal nos fundos gramado escadas em granito garagem pa,Comum,1,300000
207,16,"Avenida Leblon, Jardim Atlântico",,,,,300,,ED RESIDENCIAL NEW PARK 2 quartos com suíte Piso em porcelanato Cortina de vidro na sacada Pedras nobres Nano glass bancada e cozinha Pedra Bege Bahia nos banheiros Cuba de sobre,Comum,1,330000
208,17,"Rua Coronel Ernesto Garcia, Vila Maria José",,,,,600,800,Terrazas del Flamboyant Belíssimo apartamento à Venda Planta de 3 suítes plenas com 104m² e excelente projeto arquitetônico e luminotécnico Ampla sala para 2 ambientes com rack,Comum,1,730000
209,18,"Rua F4, Setor Faiçalville",,,,,,,A casa no bairro Setor Faiçalville com 200 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros possuindo um pequeno quarto na área gourmet,Comum,1,450000
210,19,"Avenida Ipanema, Jardim Atlântico",,,,,350,500,Apartamento com 3 quartos sendo 1 suíte 74m² 2 vagas de garagem coberta rico em armarios 8º andar nascente vista livre para Goiânia área de lazer completa excelente localiza,Destaque,1,370000
211,20,"Três Marias , Goiânia",,,,,,,CASA COM 3 QUARTOS SENDO 1 SUÍTE SALA COZINHA COM BANCADAS EM GRANITO VARANDA GOURMET COM CHURRASQUEIRA,Comum,1,315000
212,21,"Avenida Goiás, Residencial Recanto do Bosque",,,,,,,CASA DE 2Q SENDO 1SUÍTE RECANTO DO BOSQUE GOIÂNIA GO Casa com 2 Quartos sendo 1 Suíte Churrasqueira a carvão e área Gourmet Coberta Toda no Porcelanato Rodapé Embutido,Comum,1,260000
213,22,"Rua Las Velas, Três Marias",,,,,,,inda Casa Nova no Setor Três marias Casa com 3 Quartos 1 suíte Sala pé direito alto Sanca 3D Iluminação full led em toda casa Garagem coberta Área gourmet com churrasqueira,Comum,1,390000
214,23,"Rua SC 1, Jardim Colorado",,,,,,,Excelente Casa 3 Quartos Sendo 1 Suíte Jardim Colorado 3Q sendo 1 suítes Sala com pé direito alto Espaço Gourmet com churrasqueira Quintal Acabamento fino Garagem 3,Comum,1,280000
215,24,"Setor Orientville, Goiânia",,,,,,,A casa no bairro Setor Orientville tem 94 m² 03 quartos sendo 01 suíte Sala com pé direito alto Cozinha ampla Área gourmet com churrasqueira à carvão Piso porcelanato,Comum,1,295000
216,1,"Avenida Dom José Delgado, Alemanha",,,,,,,Apartamentos de 2 quartos no Alemanha em condomínio fechado todos com vaga de garagem Conforto tranquilidade segurança e área de lazer para a diversão da sua família em qualqu,Na planta,1,163990
217,2,"Avenida da História, Cohafuma",,,,,,,residencial cohafuma do tamanho certo para você Avenida da Historia 50 Cohafuma São Luis Maranhão Referente a unidade 306 R 142 000 00,Pronto para morar,1,145000
218,3,"Avenida dos Holandeses, Ponta D'areia",,,,,,,Imagine alcançar outro nível na sua qualidade de vida morando na cidade em que mais ama Essa é a oportunidade que o Mirante da Península traz a você e sua família Uma nova pers,Na planta,1,889300
219,4,"Vila Miritiua, Turu",,,,,,,super empreendimento,Super destaque,1,172000
220,5,"Jardim Eldorado, São Luís",,,,,,,Valor 390mil Condomínio 338 00 inclui água Gás canalizado 2 elevadores por bloco Salão de festa academia churrasqueiras bicicletário em processo de implantação de,Super destaque,1,390000
221,6,"Rua das Gardênias, Ponta D'areia",,,,,950,,Nelson Garcia vende excelente apartamento na Peninsula da Ponta D areia Condomínio Monte Olimpo todo reformado com móveis planejados novinho sala de estar e jantar com varanda g,Super destaque,1,1349000
222,7,"Cohatrac IV, São Luís",,,,,,,VENDE SE EXCELENTE CASA NO COHATRAC PRÓXIMA AO SHOPPING PASSEIO SUPERMERCADOS BANCOS COLÉGIOS FARMÁCIAS CLINICAS E HOSPITAL COM GARAGEM PARA ATÉ TRÊS CARROS SALA DE ESTAR,Comum,1,250000
223,8,"Avenida Neiva Moreira, Calhau",,,,,,,Passo chave no condomínio grand Park árvores com projetados e mobiliado apartamento tem 77 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros Possui área de fitness espaço,Destaque,1,130000
224,9,"Turu, São Luís",,,,,,,A casa de condomínio no bairro Turu possui 110 metros quadrados com 3 quartos sendo 1 suite e 3 banheirosEstá em um condomínio protegido por grades,Comum,1,400000
225,10,"Recanto dos Nobres, São Luís",,,,,,,Athenas Park lll 3 quartos sendo 1 suíte Sala cozinha todo projetado térreo 1 vaga valor 200 000,Comum,1,200000
226,11,"Avenida São Luís Rei de França, Turu",,,,,500,,Vendo Apto No Turu Em Frente Restaurante Cheiro Verde Cond Vista Del Mar 3 Andar 3QtsValor 230 Mil Reais Iury Melo Corretor de Imóveis 9 8314 9143,Comum,1,230000
227,12,"Alto do Calhau, São Luís",,,,,,,Ú N I C O VILLAGE PRIME CALHAU Na escolha de um empreendimento o que realmente importa Apenas Localização Ou Localização e itens que realmente agreguem na QUALIDADE DE V,Comum,1,299020
228,13,"Rua Nossa Senhora da Vitória, Turu",,,,,3,3,Apartamentos com 2 ou 3 quartos no Turu Próximo da Faculdade Pitágoras Ceuma shopping Rio anil 98199 6171 98199 6171 98199 6171 Parcelamento da entrada em,Comum,1,196000
229,14,"Avenida Brasil, Chacara Brasil",,,,,,,9 8 9 8 8 1 4 1 4 1 4 Boate com área total 10 X 30 Ótima localização bairro Chácara Brasil Casa duplex com espaço coberto caixa piscina boate 3 q,Comum,1,190000
230,15,"Turu, São Luís",,,,,,,O apartamento está localizado no bairro Turu tem 48 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro Possui academia playground Vai lhe possibilitar curtir os dias mais,Comum,1,223000
231,16,"Vinhais, São Luís",,,,,,,CASA DÚPLEX NO VINHAIS 4 QUARTOS SENDO 3 SUÍTES SALA DE ESTAR E JANTAR PORTÃO EM ALUMÍNIO CERCA ELÉTRICA VALOR 370 000,Comum,1,370000
232,17,"Santa Barbara, São Luís",,,,,,,O apartamento no bairro Santa Bárbara possui 45 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro Possui academia playground Vai lhe possibilitar curtir os dias mais quen,Comum,1,150000
233,18,"Alto do Calhau, São Luís",,,,,,,Ú N I C O VILLAGE PRIME CALHAU Na escolha de um empreendimento o que realmente importa Apenas Localização Ou Localização e itens que realmente agreguem na QUALIDADE DE V,Comum,1,310000
234,19,"Jardim Eldorado, São Luís",,,,,,,A casa de condomínio está localizado no bairro Jardim Eldorado possui 110 metros quadrados com 3 quartos sendo 1 suite e 2 banheirosEncontra se em um condomínio protegido por muros,Comum,1,450000
