,Posição,Endereço,Área,Quartos,Banheiros,Vagas,Condomínio,IPTU,Descrição,Status,Página,Preço
112,17,"Travessa Acalanto, Jardim das Margaridas",55 ,2,2,1,200,250,CÓDIGO VS46 INFORMAÇÕES 71 9 8217 2706 Quitado Escriturado e registrado Financiamento ITAU Entrada de apenas 16 000 00 APARTAMENTO DIFERENCIADO Projeto Elaborado por,Comum,1,225000
113,18,"Rua Marechal Floriano, Canela",75 ,2,2,2,780,100,Oportunidade O apartamento custava R 300 00 00 e baixamos pra R 260 00 00 2 4 Sala Sanitário Área de serviço Garagem 3 andar de escada Consultora imobiliária Fátima Reis,Destaque,1,260000
114,19,"Avenida Edgar Santos, Saboeiro",56 ,2,1,1,,,71 9 85 00 19 95 Apartamento está localizado no bairro Doron com 2 quartos e 1 banheiro Atendimento Luan Andrade OPORTUNIDADE Entre em contato e faça sua proposta aceito pro,Comum,1,110000
115,20,"Caminho 11, Nova Brasília",80 ,3,1,1,,,CASA COM 3 QUARTOS BEM AREJADA SAIA JÁ DO ALUGUEL INVISTA NA ENTRADA E ASSUMA AS PARCELAS ENTRADA MÍNIMA 10 000PARCELAS A COMBINAR,Comum,1,100000
116,21,"Rua Bombeiro Eliezer de Alexandrino, Boca do Rio",150 ,3,2,,,,Imóvel de 3 4 sala cozinha bastante área laje livre excelente localização e pronta para morar Valor de entrada R 10 000 00 e restante em parcelas fixas no boleto bancário S,Comum,1,
117,22,"Liberdade, Salvador",60 ,2,1,1,,,FN33 Imóvel bem localizado conta com 3 4 sala cozinha varanda área de 1 Banheiro 2 vagas na garagem Pronta para morar Pode usar FGTS Adesão 13 000 00 mais parcelas Pon,Comum,1,85000
118,23,"3ª Avenida 1º de Maio, Pernambués",80 ,2,1,1,,,A casa no bairro Pernambués com 80 metros quadrados com 2 quartos e 1 banheiro Possui espaço gourmet Churrasqueira para você aproveitar nos momentos de descontração ENTRADA INICI,Comum,1,60000
119,24,"Rua do Futuro, Itapuã",65 ,2,2,1,280,,O apartamento no bairro Itapuã possui 65 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros,Comum,1,145000
120,1,"Rua Nogueira Acioli, Joaquim Tavora",51 - 65 ,2 - 3,2 - 3,1 - 2,,,Modernidade conforto e acessibilidade Elementos que caracterizam o BS Jade aliados ao padrão BSPAR de construir O empreendimento terá duas torres e dois subsolos de garagem al,Na planta,1,
121,2,"Rua Senador Pompeu, José Bonifácio",105 - 114 ,3 - 4,2 - 3,2 - 4,,,Coberturas de 105m² a 114m² de 2 a 4 vagas de garagem 3 ou quartos 2 a 3 banheiros a partir de R 589 000 00 COBERTURA NO RESIDENCIAL CARTAGO COM O VALOR PROMOCIONAL Sua op,Pronto para morar,1,599000
122,3,"Rua Gonçalves Ledo, Centro",100 ,3,4,3,,,Venha morar onde o melhor da vida acontece Rua Gonçalves Lêdo 1111 Esquina com Rua Fiúza de Pontes 3 apartamentos por andar 2 elevadores 2 vagas Piscina adulto e infant,Em construção,1,759000
123,4,"Rua João Cordeiro, Joaquim Tavora",1 ,,,,,,no bairro Joaquim Távora com 1 metros quadrados,Super destaque,1,1200000
124,5,"Avenida Engenheiro Alberto Sá, Papicu",110 ,3,2,1,450,725,110 m² 3 quartos sendo um deles uma suíte com varanda 2 banheiros 1 vaga privativa sala ampla para dois ambientes cozinha com área de serviço e dependência de,Super destaque,1,240000
125,6,"Papicu, Fortaleza",62 ,2,2,2,,,More em um apartamento com Vista Mar e seguro O apartamento está localizado no bairro Dunas Apartamentos a partir de 61 86m2 com 2 ou 3 quartos sendo 2 suítes 1 opcional Poss,Super destaque,1,390000
126,7,"Rua Joaquim Rodrigues, Antônio Bezerra",120 ,3,2,2,,,A casa no bairro Antônio Bezerra tem 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,22000
127,8,"Rua 28, Vila Velha",120 ,3,1,2,,,A casa no bairro Vila Velha possui 120 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro,Comum,1,18500
128,9,"Vila Aderardo, Itaperi",120 ,3,2,2,,,A casa está localizado no bairro Itaperi possui 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,18000
129,10,"Rua Adelaide Barbosa Viana, Sapiranga",120 ,3,2,2,,,A casa no bairro Sapiranga com 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,23000
130,11,"Jardim Iracema, Fortaleza",175 ,3,3,2,,,CASA NO JARDIM IRACEMA ACEITAMOS ENTRADA PARCELAS UTILIZE SEU FGTS COMO ENTRADA Entrada a partir 17mil com parcelas a partir de 500 valor a combinar PARCELAMOS PARA NEGAT,Comum,1,17000
131,12,"Rua Maria Maia, Siqueira",45 ,2,1,1,200,80,O mais alto condomínio vertical do Siqueira Entrega Dezembro 2022 O Residencial Monte Tebas é um Condomínio completo com Playground Piscina adulto e infantil Quadra pol,Comum,1,160000
132,13,"Parangaba, Fortaleza",175 ,3,3,2,,,CASA NA PARANGABA ACEITAMOS ENTRADA PARCELAS UTILIZE SEU FGTS COMO ENTRADA Entrada a partir 25mil com parcelas a partir de 500 valor a combinar PARCELAMOS PARA NEGATIVADO,Comum,1,25000
133,14,"Rua Adolfo Quixadá, Aerolândia",120 ,3,2,2,,,A casa está localizado no bairro Aerolândia com 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,19500
134,15,"Rua 14, Passaré",120 ,3,2,2,,,A casa no bairro Passaré tem 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,25000
135,16,"Rua Afonso Henrique, Messejana",120 ,3,2,2,,,A casa no bairro Messejana tem 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,22000
136,17,"Rua Abel Ribeiro, Parangaba",120 ,3,2,2,,,A casa no bairro Parangaba tem 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,19000
137,18,"Presidente Kennedy, Fortaleza",175 ,3,3,2,,,CASA NO PRESIDENTE KENNEDY ACEITAMOS ENTRADA PARCELAS UTILIZE SEU FGTS COMO ENTRADA Entrada a partir 20mil com parcelas a partir de 500 valor a combinar PARCELAMOS PARA N,Comum,1,20000
138,19,"Vila Argélia, Parquelândia",120 ,3,2,2,,,A casa está localizado no bairro Parquelândia possui 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,19000
139,20,"Conjunto Ceara II, Fortaleza",175 ,3,3,2,,,CASA NO CONJUNTO CEARÁ ACEITAMOS ENTRADA PARCELAS UTILIZE SEU FGTS COMO ENTRADA Entrada a partir 20mil com parcelas a partir de 500 valor a combinar PARCELAMOS PARA NEGAT,Comum,1,20000
140,21,"Rua Maria Quintino, Ancuri",73 ,3,3,2,350,,CASA EM CONDOMÍNIO FECHADO VILLARIS I BAIRRO ANCURÍ FORTALEZA CEARÁ Casa em Condomínio Fechado Duplex 73m² 3 quartos sendo 2 suítes Lavabo Banheiro social S,Comum,1,
141,22,"Rua Adolfo Marinho, Messejana",120 ,3,2,2,,,A casa no bairro Messejana possui 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,20000
142,23,"Rua dos Amigos, Cambeba",68 ,3,2,2,380,,CONDOMÍNIO FORTUNE NO BAIRRO CAMBEBA FORTALEZA CEARÁ 68m² Nascente Decorado 3 Quartos sendo 1 Suíte Banheiro Social Sala Cozinha Área de Serviço Varandas,Comum,1,
143,24,"Praia do Futuro I, Fortaleza",126 ,3,2,3,,,O sobrado no bairro Praia do Futuro I com 126 metros quadrados com 3 quartos sendo 1 suite e 2 banheirosEntrada a partir de 40 mil,Comum,1,40000
144,1,"SQNW 111 Bloco E, Setor Noroeste",301 ,4,6,4,,,Apartamentos e Coberturas Duplex 4 quartos Noroeste Gran Reserva Monumental Gran Reserva Monumental o empreendimento da Brasal Incorporações projetado para redefinir o conc,Em construção,1,4625752
145,2,"SQNW 109 Bloco G, Setor Noroeste",118 - 230 ,3,2 - 4,2 - 3,,,Reserva Mykonos Apartamentos e Coberturas Duplex de 3 quartos Noroeste Apartamentos e Coberturas Duplex de 3 quartos com opções de 1 2 ou até 3 suítes no Reserva Mykonos o,Na planta,1,1779695
146,3,"SQNW 106 Bloco C, Setor Noroeste",429 ,4,4,5,,,Todas as experiências tornam o Haus Noroeste um empreendimento único Os detalhes construtivos a escolha de cada acabamento e o design foram pensados para que o edifício trouxess,Em construção,1,
147,4,"Setor Habitacional Vicente Pires, Brasília",1100 ,5,7,4,350,1800,A S Sales Imobiliária vende casa em condomínio fechado na Rua 08 de Vicente Pires com lote 1100 m² sendo 1000 m² de área construída Excelente localização próximo variado comérc,Super destaque,1,2600000
148,5,"Samambaia Norte, Brasília",59 ,2,2,1,380,,Residencial Felicitá Apartamento 2 Quartos Lazer Completo Samambaia Norte Especificações do Apartamento São 59 m² de área útil com 2 Quartos 1 suíte banheiro social sa,Super destaque,1,305000
149,6,"Setor Habitacional Vicente Pires Trecho 3, Brasília",360 ,5,7,4,265,,Você já pensou em morar em uma casa completa em uma localização de fácil acesso e segura Vicente Pires é uma ótima alternativa para quem preza por morar em ruas tranquilas e segu,Super destaque,1,1300000
150,7,"QR 223 Conjunto 2, Samambaia Norte",128 ,3,2,3,,175,QR 223 Ótima casa 3 quartos sendo 1 suite mais 1 banheiro social sala copa cozinha forrada area serviço garagem para 3 carros QUADRA com ótimo comercio e perto da parada,Destaque,1,167000
151,8,"QR 502 Conjunto 8, Samambaia Sul",140 ,3,2,3,,175,QR 502 Frente casa com 2 quartos sala cozinha banheiro forrada area serviço FUNDOS casa com 1 quarto sala cozinha banheiro forrada area serviço garagem para 3 carros N,Destaque,1,230000
152,9,"QR 502 Conjunto 6, Samambaia Sul",128 ,2,2,2,,,Vendo linda casa localizada na QR 502 Samambaia Sul DF ACEITA FINANCIAMENTO AUXILIAMOS NO PROCESSO DE FINANCIAMENTO SAMAMBAIA SUL SUÍTE ESCRITURA E HABITE SE D,Comum,1,259900
153,10,"Quadra 4 Bloco R, Setor Residencial Leste",64 ,2,2,,,,PLANALTINA DF APARTAMENTO 64 03 M² 40 74 m2 de área privativa 2 qts a serv WC WC Emp sl cozinha QD 04 PROJ R Apto 407 SETOR RESIDENCIAL LESTE Cep 73360 418 Adicione n,Destaque,1,131000
154,11,"Colônia Agrícola Riacho Fundo I, Riacho Fundo I",300 ,2,1,1,,,Lotes a prestação próximo ao shopping sul do Valparaiso GO Venha morar no melhor condomínio fechado de lotes em Valparaíso de Goiás Saia do Aluguel e More no Que é Seu Invista,Comum,1,85000
155,12,"QNO 18 Conjunto 18, Ceilandia Norte",144 ,4,2,1,,,QNO 18 Vendo uma casa na expansão do setor O com dóis quartos mais casa de fundos forrada garagem portão eletrônico quitada e escriturada atrás da avenida principal perto dos pri,Comum,1,168000
156,13,"QN 503 Conjunto 5, Samambaia",35 ,2,1,,300,260,Ótimo Apartamento de 2 quartos sala e cozinha Ágio 55 mil Prestação 549 saldo devedor de 94 mil Aceita carro de voralor menor como parte de pagamento Ou divide em duas vezes,Comum,1,55000
157,14,"Quadra 209 Conjunto B, Setor Habitacional Sol Nascente",135 ,1,2,3,,145,Sol Nascente trecho 2 QD 209 Ótima casa 1 quarto suite mais 1 banheiro social sala cozinha america forrada ceramica uma pequena piscina garagem com portão eletronico QUADRA,Comum,1,109000
158,15,"CNG 2, Taguatinga Norte",90 ,3,2,,,,Aceito Permuta carro menor valor CNG 02 Taguacenter Taguatinga norte DF 03 quartos Cozinha área de serviço separado sala dois ambientes 2 Banheiros Não possui,Destaque,1,230038
159,16,"QR 316 Conjunto 7, Samambaia Sul",220 ,3,2,3,,175,QR 316 Casa simples com 3 quartos sendo 1 suite mais 1 banheiro social sala cozinha area serviço corredor de ventilação LOTE COM GRANDE AREA VERDE QUADRA com ótimo comerc,Comum,1,217000
160,17,"QR 307, Santa Maria",130 ,1,1,,,,QR 307 Lote com barraco 1 quarto sala cozinha banheiro R 99 000 00 noventa e nove mil reais Tr 3384 86 69 ou 99114 85 57,Destaque,1,99000
161,18,"QN 104 Conjunto 2, Samambaia Sul",300 ,2,3,1,,,Lotes a prestação próximo ao shopping sul do Valparaiso GO Venha morar no melhor condomínio fechado de lotes em Valparaíso de Goiás Saia do Aluguel e More no Que é Seu Invista,Comum,1,85000
162,19,"QNO 19 Conjunto 47, Ceilandia Norte",90 ,3,1,,,,A casa está localizado no bairro Ceilândia Norte tem 90 metros quadrados 3 quartos sendo 2 suítes banheiro social sala cozinha escriturada,Comum,1,148000
163,20,"QNO 9 Conjunto A, Ceilandia Norte",250 ,3,2,3,,,QNO 09 Ceilândia Setor O Ótima casa com três quarto dois banheiros toda colonial toda na laje aceita financiamento Caixa Cavalcante corretor Creci 8656,Comum,1,350000
164,21,"QI 12, Taguatinga",57 ,2,2,1,,,QI 12 Taguatinga Norte DF Residêncial Carpe Diem 2 Quartos com suite 57m Poente Andar alto planejado Lazer completo Apenas R 350 000 00 Na melhor localização,Destaque,1,350021
165,22,"Rodovia DF-475, Ponte Alta Norte",180 ,4,3,4,130,,RESIDENCIAL Órion Ponte Alta Norte Gama Ótimo investimento Sobrado de alto padrão 3 quartos e mais uma suíte master com closet Três banheiros e uma lavabo Área de piscina e,Comum,1,390000
166,23,"QNP 16 Conjunto T, Ceilandia Sul",135 ,3,1,2,,,obs não respondo chat ligue ou watsap 9 8 6 2 1 2 4 9 4 Ótima casa quitada e escriturada no p sul quadra 16 com excelente localização composta por 03 quartos Sala Cozinha Banhe,Comum,1,275000
167,24,"Quadra 19 Conjunto A, Setor Residencial Leste",180 ,3,1,,,,Excelente Casa no Buritis 4 na Quadra 19 Escriturada e Registrada Excelente Localização próximo de Mercado Padarias e Parada de Ônibus e Próximo da Comercial 3 Quartos,Comum,1,215000
168,1,"Rua Joana D'Arc, Nossa Senhora da Penha",41 - 43 ,1 - 2,1,1,,,Elevador Piso Laminado no Quarto Bicicletário Coleta seletiva Portas Especiais Preparação para Wi fi nas áreas de lazer Janelas Especiais Piso Laminado na Sala Dispositivos,Na planta,1,181490
169,2,"Rua 23 de Maio, Prainha",311 - 615 ,3 - 5,6,3 - 4,,,Botanical Exclusive Home Um projeto que oferece próximo ao mar todo conforto moderno e o prazer da vida junto à natureza São 5 projetos de casas de 311 a 615m² em um condomí,Na planta,1,3330874
170,3,"Rua Treze, Jardim de Aláh",40 - 45 ,2,1,1,,,Condomínio fechado com apartamentos de 2 quartos na Região de Rio Marinho todos com vaga de garagem Segurança tranquilidade conforto e área de lazer para os momentos de diversã,Em construção,1,145290
171,4,"Rua Antonino Ribeiro, Mata da Praia",300 ,5,6,4,,1562,Linda casa na Mata da Praia Características gerais Toda em piso frio e rebaixamento em gesso 5 quartos c 3 suítes dependência completa 2 banheiros e 1 lavabo despensas e,Super destaque,1,2500000
172,5,"Jardim Camburi, Vitória",288 ,4,5,3,,,Um condomínio de alto padrão localizado de frente para o mar de Camburi vista panorâmica de toda orla um dos lugares mais valorizados de Vitória Cobertura horizontal de alto lu,Super destaque,1,3681200
173,6,"Avenida Maruípe, Maruípe",105 ,2,1,1,,,Casa 2 quartos banheiro área externa ótima localização disponível para visitas Parcelamento no Cartório Entrada a partir de 25Mil Parcelas a combinar Mais informações no,Super destaque,1,170000
174,7,"Rua Ruy Pinto Bandeira, Jardim Camburi",95 ,3,3,1,630,655,O apartamento no bairro Jardim Camburi possui 95 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros sala em L grande varandinha frente área de serviço dep empregada,Destaque,1,600000
175,8,"Avenida João Baptista Parra, Enseada do Suá",170 ,3,1,2,,,A casa está localizado no bairro Enseada do Suá possui 170 metros quadrados com 3 quartos sendo um suite banheiro sala cozinha área de serviço área de churrasqueira gourmet e garag,Comum,1,100000
176,9,"Rua Ademar da Silva Rocha, Maruípe",200 ,3,1,1,,,A casa está localizado no bairro Maruípe com 200 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro sala cozonha e 1 vaga de garagem,Comum,1,40000
177,10,"Rua Doutor João Batista Miranda Amaral, Jardim Camburi",60 ,2,2,1,,,Este é um apartamento amplo e possui uma excelente planta composto de 02 quartos sala banheiro social cozinha área de serviço banheiro de serviço transformado em despensa e 0,Destaque,1,280000
178,11,"Rua Doutor João Carlos de Souza, Barro Vermelho",91 ,3,1,1,,,O apartamento está localizado no bairro Barro Vermelho possui 91 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro 1 vaga de estacionamento,Comum,1,45000
179,12,"Avenida Governador Eurico Rezende, Jardim Camburi",75 ,3,2,2,450,,VENHA MORAR EM UM DOS MELHORES CONDOMÍNIOS DE JARDIM CAMBURI Lindo apartamento 03 Quartos convertido em 02 closet 75m2 Sala integrada a varanda cozinha com área de serviço 0,Destaque,1,680000
180,13,"Santa Clara, Vitória",120 ,3,2,,,,A MAIOR IMOBILIÁRIA DO ESTADO APRESENTA Sua oportunidade de morar em um dos melhores e mais requisitados bairros do Centro de Vitória Excelente apartamento com 120 metros quadr,Comum,1,170000
181,14,"Grande Vitória, Vitória",150 ,3,2,2,,,Primeiro piso três quarto uma sala um banheiro e garagem segundo piso uma cozinha ampla area de refeições area para descanso pos refeição com espaço para rede e terraço Próxim,Destaque,1,160000
182,15,"Rua Durval Loureiro Nogueira, Jardim Camburi",80 ,3,2,1,550,,V268 Este é um apartamento possui uma excelente planta que aproveita todos os espaços composto de 03 quartos sendo uma suíte sala varanda banheiro social cozinha área de s,Comum,1,470000
183,16,"Rua José Vivácqua, Jabour",180 ,3,1,1,,,A casa está localizado no bairro Jabour tem 180 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro social sala cozinha Possui escritura,Comum,1,30000
184,17,"Santa Clara, Vitória",120 ,3,2,,,,A MAIOR IMOBILIÁRIA DO ESTADO APRESENTA Sua oportunidade de morar em um dos melhores e mais requisitados bairros do Centro de Vitória Excelente apartamento com 120 metros quadr,Comum,1,170000
185,18,"Rua José Neves Cypreste, Jardim da Penha",58 ,2,1,1,230,45,Olá Localizado no coração de Jardim da Penha próximo a Praça da Flash Vídeo rsrsrsrs Apartamento de conjunto térreo já reformado a sala foi integrada com a cozinha criando,Destaque,1,300000
186,19,"Avenida Nossa Senhora da Penha, Santa Lúcia",35 ,,1,1,330,61,ALUGA SE ou VENDE SE Sala Comercial 35m² Santa Lúcia Vitória ES Recepção Banheiro Social Sala de Atendimento 03 Elevadores Portaria com Monitoramento 24hs 01 Vaga de Gara,Comum,1,225000
187,20,"Avenida Vitória, Forte São João",80 ,3,2,2,,,Terreno com 230 m² de área construída Casa espaçosa composta com 3 quartos 2 banheiros toda avarandada cozinha americana espaço para piscina armazenamento de depósito 2 vag,Comum,1,125000
188,21,"Tabuazeiro, Vitória",71 ,3,1,,,,Casa simples e aconchegante situada em Tabuazeiro com 3 quartos sendo 1 suíte banheiro sala de estar e cozinha A vista 158 mil ou entrada a partir de 23 mil parcelas a combi,Comum,1,158000
189,22,"Jucutuquara, Vitória",100 ,3,1,1,,,Vendo casa com 2 quartos sendo 1 suíte sala cozinha ampla área de serviço e garagem p 02 A vista 180 mil ou parcelo com 27 mil de entrada parcelas A partir de 550 reais ace,Comum,1,180000
190,23,"Travessa Frederico Ozanan, Santa Tereza",83 ,2,1,2,,,Casa com 2 quartos 1 suíte 1 banheiro e garagem para 2 carrosPasso a vista 150 mil ou aceito sinal de 23 mil e o restante negócio com parcelas A partir de 550 00 reais,Comum,1,150000
191,24,"Republica, Vitória",120 ,2,2,1,,,A casa está localizado no bairro República com 120 metros A vista 255mil ou entrada mais parcelas a combinar Casa com três quartos um com suíte sala de estar cozinha e garagem,Comum,1,20000
192,1,"Rua 22, Setor Oeste",219 ,4,6,4,,,Adagio Opção de 3 suítes com possibilidade de ampliação de sala e suíte master Elevador Privativo Ouça a calmaria tocar o seu coração Rua 22 a primeira acima da Praça do Sol,Em construção,1,1684727
193,2,"Rua 22, Setor Oeste",148 ,3 - 4,5,3,,,Moderato Sala com mega esquadria e balcão que proporcionam melhor ventilação iluminação natural e vista panorâmica Elevador privativo Encontre o equilíbrio em cada detalhe R,Em construção,1,1088094
194,3,"Rua 22, Setor Oeste",135 ,2 - 3,5,2,,,Vivace Layout da sala com possibilidade de ampliação Elevador privativo Sinta o ritmo pulsante da vida Rua 22 a primeira acima da Praça do Sol Próximo a praças academias,Em construção,1,
195,4,"Avenida C197, Jardim América",190 ,3,4,2,570,,Excelente sobrado no condomínio jardim dei fiori contendo 3 suítes duas salas lavabo cozinha área de serviço com armários nos quartos e cozinha garagem para 2 carros tudo em,Super destaque,1,1150000
196,5,"Jardim Guanabara, Goiânia",140 ,1,1,,,1200,Excelente chácara de 3 100 metros quadrados localizado no coração do Setor Jardim Guanabara região Norte da capital Possui Campo de Futebol 45x25m com vestiários feminino e ma,Super destaque,1,2500000
197,6,"Setor Marista, Goiânia",245 ,4,6,3,1100,2000,Residências exclusivas no Setor Marista de 244 m² e 287 m² com 4 suítes e você pode se mudar em Março do Ano que vem com o diferencial Opus Hall Social com pé direito duplo e des,Super destaque,1,2489000
198,7,"Rua Abílio Alves de Castro, Vila Rosa",60 ,2,2,2,330,650,O apartamento no bairro Vila Rosa com 60 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui academia espaço gourmet espaço jardinado área de recreação infantil e,Destaque,1,
199,8,"Rua Armação de Búzios, Residencial Campos Dourados",180 ,3,3,4,,,O sobrado no bairro Residencial Campos Dourados tem 180 metros quadrados de área construída terreno 360m2 com 3 quartos sendo 1 suite banheiro social no pavimento inferior e um,Destaque,1,225000
200,9,"Setor Central, Goiânia",53 ,,1,,260,520,Loja comercial no Centro próximo Av Paranaíba e Araguaia 53m2 de área útil dividida em pavimento inferior e superior Reformada com piso e pintura nova 1 banheiro no pavimento,Destaque,1,95000
201,10,"Rua do Esmalte, Parque Oeste Industrial",76 ,3,2,1,,,O apartamento no bairro Parque Oeste Industrial tem 76 metros quadrados com 3 quartos e 2 banheiros Possui playground espaço gourmet salão de festas área de fitness área verde,Destaque,1,70000
202,11,"Rua C134, Jardim América",66 ,2,2,1,200,500,Residencial Primula Apartamento com 66m² 2 Quartos sendo 1 Suíte Banheiro Social Sala para 2 Ambientes Cozinha com Armários Planejados Vaga de Garagem e Escaninho Excelente Lo,Destaque,1,230000
203,12,"Jardim Balneário Meia Ponte, Goiânia",51 ,2,2,1,,,Apartamento no Jardim Balneário 02 Quartos Sala Cozinha americana completa em armários planejado Banheiro com armário e box Armário planejado em um dos quartos Vaga de,Comum,1,
204,13,"Rua Humaitá, São Francisco",80 ,3,3,2,,,somente para pagamento à vista tem possibilidade de fazer um Parcelamento direto com o proprietário dependendo da proposta aceita carro na negocião Obs depende do carro,Destaque,1,450000
205,14,"Avenida Circular, Condominio Eldorado",99 ,3,2,2,435,,condomínio Brilhante Eldorado BRILHANTE COND CLUBE 99 M2 03 suites com armários 03 ar split escrivania Nicho painel led cabeceira de cama 02 criados com 02 pendente,Destaque,1,610000
206,15,"Avenida Goiás, Residencial Recanto do Bosque",115 ,3,2,2,,,Casa 3 4 uma com suíte Recanto do bosque Área Construída 115m² Área Terreno 174 60m² Casa 3 4 uma suíte master Sala com pé direito alto e preparação para ar condicionado,Destaque,1,399000
207,16,"Jardim Atlântico, Goiânia",75 ,3,2,2,,,Uma das regiões mais valorizadas de Goiânia Jardim Atlântico considerado um setor alto padrão próximo ao Buriti Shopping Hipermercado Assaí Sesc Faiçaville Supermercado Extra,Comum,1,335000
208,17,"Avenida Nápoli, Residencial Eldorado Expansao",99 ,3,4,2,450,,Otimo apartamento no condomínio Brilhante 99 metros 02 vagas de garagem porcelanato churrasqueira a carvão na varanda todo no armário,Comum,1,610000
209,18,"Residencial Eldorado, Goiânia",82 ,3,3,1,500,,O apartamento no bairro Residencial Eldorado com 82 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros,Comum,1,360000
210,19,"Parque Amazônia, Goiânia",64 ,2,2,1,350,,Apartamento quitado 2 Quartos 64 m² 1 suíte com closet armários nos quartos cozinha banheiro cortina de vidro na varanda 2 ar condicionado coifa cocktop painel de Tv co,Destaque,1,
211,20,"Avenida Anhanguera, Rodoviário",68 ,3,1,2,300,400,O apartamento está localizado no bairro Rodoviário com 68 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro DUAS VAFAS DE GARAGEM Possui área de fitness espaço gourmet j,Comum,1,315000
212,21,"Rua Manaus, Parque Amazônia",64 ,2,2,1,350,,Apartamento quitado 2 Quartos 64 m² 1 suíte com closet armários nos quartos cozinha banheiro cortina de vidro na varanda 2 ar condicionado coifa cocktop painel de Tv co,Destaque,1,
213,22,"Rua Cuiabá, Parque Amazônia",75 ,3,2,2,,,O apartamento está localizado no bairro Parque Amazônia possui 75 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros Possui academia espaço gourmet jardim parquinho infa,Comum,1,339000
214,23,"Avenida 24 de Outubro, Aeroviário",60 ,2,2,1,,,O apartamento no bairro Aeroviário tem 60 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui área de fitness espaço gourmet área de recreação infantil salão para,Comum,1,300552
215,24,"Rua RI 1, Residencial Itaipu",100 ,3,2,3,,,Casa 3 4 Itaipu uma com suíte no Residencial Itaipu Área construída 100m² Área do terreno 360m² Casa toda no porcelanato acetinado e polido Toda na laje janelas em,Comum,1,330000
216,1,"Avenida Dom José Delgado, Alemanha",39 - 42 ,2,1,1,,,Apartamentos de 2 quartos no Alemanha em condomínio fechado todos com vaga de garagem Conforto tranquilidade segurança e área de lazer para a diversão da sua família em qualqu,Na planta,1,163990
217,2,"Avenida da História, Cohafuma",28 - 38 ,1,1,1,,,residencial cohafuma do tamanho certo para você Avenida da Historia 50 Cohafuma São Luis Maranhão Referente a unidade 306 R 142 000 00,Pronto para morar,1,145000
218,3,"Avenida dos Holandeses, Ponta D'areia",81 - 90 ,3,1,2,,,Imagine alcançar outro nível na sua qualidade de vida morando na cidade em que mais ama Essa é a oportunidade que o Mirante da Península traz a você e sua família Uma nova pers,Na planta,1,889300
219,4,"Avenida Deputado Luís Eduardo Magalhães, Calhau",131 ,4,3,2,,,O apartamento no bairro Calhau com 131 metros quadrados com 4 quartos sendo 2 suites e 3 banheiros 3 ar condicionado cozinha com Cooktop Forno Exaustor Possui área de fitness,Super destaque,1,850000
220,5,"Rua Valencia, Turu",47 ,2,1,1,,,Vendo um apto localizado no Turu na Av valência Sendo 1 andar nascente com 2 quartos sala cozinha 1 WC social segurança 24 hora área de lazer Obs já pronto para transfe,Super destaque,1,93000
221,6,"Rua dos Bicudos, Ponta Do Farol",145 ,4,5,2,1400,950,Vendo excelente apartamento com 3 suítes na Ponta do Farol Ótimo apartamento no Ed Roterdan na Ponta do Farol ao lado da AABB Torre única com apenas 2 apartamentos por anda,Super destaque,1,1300000
222,7,"Avenida Brasil, Chacara Brasil",200 ,3,3,4,,,9 8 9 8 8 1 4 1 4 1 4 Boate com área total 10 X 30 Ótima localização bairro Chácara Brasil Casa duplex com espaço coberto caixa piscina boate 3 q,Comum,1,190000
223,8,"Avenida Daniel de La Touche, Cohama",76 ,3,2,2,,,Contato 9 8 8 8 1 4 1 4 1 4 Apartamento 3 quartos Uma suíte Cozinha projetado Todo no porcelanato Suíte projetada Sala com painel projetado em porcelanato S,Comum,1,220000
224,9,"Conjunto Primavera, Turu",55 ,2,2,1,,,O apartamento no bairro Turu tem 55 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui área de fitness espaço gourmet área verde de jardim playground salão para,Comum,1,210000
225,10,"Vinhais, São Luís",400 ,4,4,2,,,CASA DÚPLEX NO VINHAIS 4 QUARTOS SENDO 3 SUÍTES SALA DE ESTAR E JANTAR PORTÃO EM ALUMÍNIO CERCA ELÉTRICA VALOR 370 000,Comum,1,370000
