,Posição,Endereço,Área,Quartos,Banheiros,Vagas,Condomínio,IPTU,Descrição,Status,Página,Preço
109,14,"Travessa Nossa Senhora da Vitória, Itapuã",70 ,2,2,1,,,"Tell:  Consultora: Kauane Silva -Promissória com 50% de entrada, sem consulta SPC/SERASA. - Financiamento bancário em até 360 meses - Cartão de crédito em até 12x. com entrada míni...",Comum,1,90000
110,15,"Vila Canária, Salvador",85 ,2,2,1,,,"7 1 𝟵𝟴𝟳𝟵𝟴𝟬𝟱𝟮𝟲 ( CONSULTE JÁ NOSSAS CONDIÇÕES)!!!!!!!!!  GRANDE OPORTUNIDADE PARA SAIR DO ALUGUEL!!!!!  IMÓVEL BEM LOCALIZADO, CASA INDEPENDENTE, FRENTE DE RUA, PRÓXIMA DE...",Comum,1,125000
111,16,"Rua Novo Paraíso, Boca do Rio",60 ,3,2,2,,,"3/4, sendo uma suite, cozinha, área de serviço e banheiro.  Imóvel com piso cerâmico, gradeada, térreo, portão frontal de ferro e 2 vagas de garagem.   Próximo ao Restaurante Barga...",Comum,1,180000
112,17,"Avenida Jorge Amado, Imbuí",70 ,3,4,,,,"Facilitamos a sua adesão da casa PRÓPRIA. 16.000 de entrada e NEGOCIAMOS AS PARCELAS. aceitamos todos os bancos, FGTS, cartão de crédito. Agora não existe mais motivos para você co...",Comum,1,160000
113,18,"Rua Raul Leite, Vila Laura",97 ,3,3,2,640,180,"VILLA PRIVILEGE WHATS 7 1 9 9 3 3 6 8 7 7 6  Excelente Apartamento NASCENTE, 3/4 sendo uma suíte, bem distribuído em 97m², 3 banheiros, dependência, varanda espaçosa, 2 vagas de ga...",Comum,1,700000
114,19,"Brotas, Salvador",89 ,2,2,1,,,"7 1 𝟵𝟴𝟳𝟵𝟴𝟬𝟱𝟮𝟲 ( PARA MAIORES INFORMAÇÕES)!!!!!   SAIA JÁ DO ALUGUEL E REALIZE O SONHO DA CASA PRÓPRIA!!!!!  IMÓVEL BEM LOCALIZADO, CASA INDEPENDENTE, FRENTE DE RUA, PRÓXIM...",Comum,1,135000
115,20,"Rua Rodrigues Dórea, Armação",40 ,1,1,1,590,34,"O apartamento no bairro Armação com 40 metros quadrados com 1 quarto e 1 banheiro Possui área de fitness, espaço para festas. Vai lhe possibilitar curtir os dias mais quentes na pi...",Comum,1,265000
116,21,"Rua das Patativas, Imbuí",68 ,2,2,1,,,"Contato -  Entrada 32Mil + Parcelas combinar  A casa está localizado no bairro Imbui tem 68 metros quadrados com 2 quartos e 1 banheiro Possui área verde de jardim, Próximo ao GELA...",Comum,1,32000
117,22,"Mussurunga I, Salvador",89 ,2,2,1,,,"7 1 𝟵𝟴𝟳𝟵𝟴𝟬𝟱𝟮𝟲 ( CONSULTE JÁ NOSSAS CONDIÇÕES)!!!!!!  CHEGA DE PAGAR ALUGUEL !!!! TRAGO CONDIÇÕES PARA TODOS OS PERFIS FINANCEIROS!!!!!  BELA CASA, FRENTE DE RUA, REGIÃO TR...",Comum,1,128000
118,23,"Avenida Oceânica, Barra",118 ,3,3,1,1080,,O apartamento está localizado no bairro Barra possui 118 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros   O BAIRRO MAIS COBIÇADOS DE SALVADOR BARRA  VISTA MAR VITALÍCIA...,Destaque,1,890000
119,24,"Avenida Aliomar Baleeiro, Nova Brasília",290 ,,,5,300,40,"estrutura para empresa 5 vagas 5 salas, 5 banheiros, deposito para armazenar material etc portaria 24 hs lugar super tranquilo com área verde. de fácil acesso de caminhões e carro...",Comum,1,15800
120,1,"Rua Nogueira Acioli, Joaquim Tavora",51 - 65 ,2 - 3,2 - 3,1 - 2,,,"Modernidade, conforto e acessibilidade. Elementos que caracterizam o BS Jade, aliados ao padrão BSPAR de construir. O empreendimento terá duas torres e dois subsolos de garagem, al...",Na planta,1,
121,2,"Rua Gonçalves Ledo, Centro",100 ,3,4,3,,,"Venha morar onde o melhor da vida acontece!  Rua Gonçalves Lêdo, 1111 - Esquina com Rua Fiúza de Pontes.   3 apartamentos por andar, 2 elevadores, 2 vagas.  Piscina adulto e infant...",Em construção,1,759000
122,3,"Rua Gonçalves Ledo, Centro",100 ,3,4,2,,,LAZER COMPLETO Piscina adulto e infantil com deck Churrasqueira Sala de Jogos Salão de Festas Espaço gourmet Mini Campo Fitness equipado Brinquedoteca Playground Home cinema!,Em construção,1,
123,4,"Rua Osvaldo Cruz, Meireles",127 ,3,3,2,1200,,"Belíssima cobertura com vista panorâmica para o mar 127 m2 100% mobiliada. Meireles 50 metros da Beira Mar. Sala para dois ambientes, cozinha americana planejada, com jacuzzi e chu...",Super destaque,1,1290000
124,5,"Rua Leonardo Mota, Meireles",317 ,4,3,4,3000,,"Vendo ótimo apartamento de altíssimo padrão no Meireles/Fortaleza, com 320 m², 100% reformado, 04 dormitórios, sendo 02 suítes + home oficie, suíte master com 02 closet, sala para...",Super destaque,1,3200000
125,6,"Rua Jaime Pinheiro, Guararapes",78 ,3,2,2,400,,"O apartamento está localizado no bairro Guararapes possui 78 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros Possui academia, área verde de jardim, área de recreação inf...",Super destaque,1,700000
126,7,"Barroso, Fortaleza",175 ,3,3,2,,,A casa está localizado no bairro Barroso possui 175 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros,Comum,1,20000
127,8,"Mondubim, Fortaleza",175 ,3,2,3,,,A casa está localizado no bairro Mondubim possui 175 metros quadrados com 3 quartos sendo 2 suites e 2 banheiros,Comum,1,25000
128,9,"José Bonifácio, Fortaleza",175 ,3,3,2,,,A casa está localizado no bairro José Bonifácio tem 175 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros,Comum,1,25000
129,10,"Aerolândia, Fortaleza",180 ,3,2,2,,,A casa no bairro Aerolândia tem 180 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,25000
130,11,"Travessa Ada Pimentel, Jangurussu",110 ,3,3,3,,,A casa está localizado no bairro Jangurussu tem 110 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros,Comum,1,25000
131,12,"Rua Jorge Figueiredo, Pedras",83 ,2,2,2,,,"Código: 1835 Observação: ESCRITURA GRÁTIS Bairro: PARQUE DOM PEDRO II Área Construída: 83,50 m² Terreno Frente: 5,21 Metros Terreno Fundo: 25,00 Metros  Casas nova, são 2 quartos,...",Comum,1,160000
132,13,"Passaré, Fortaleza",190 ,3,3,2,,,"CASA NO PASSARE , ACEITAMOS ENTRADA+PARCELAS Entrada a partir de 30mil com parcelas a partir de 500 (valor a combinar)  •3 Quartos •3 Banheiros •2Vagas na garagem  •Cozinha  •Sala...",Comum,1,30000
133,14,"Rua 1, Messejana",150 ,3,3,2,,,A casa está localizado no bairro Messejana com 150 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros,Comum,1,18000
134,15,"Rodovia Quarto Anel Viário, Pedras",84 ,2,2,2,,,"Saia do aluguel e more no que é seu.  Casa nova com 2 quartos, 2 banheiros, sala estar e jantar, cozinha americana, garagem e quintal.  Aceita financiamento pelo Programa Casa Verd...",Comum,1,165000
135,16,"Rua Jorge Figueiredo, Pedras",79 ,2,2,2,,,"Chega de pagar aluguel. Já é hora de morar no que é seu, com todo conforto e tranquilidade que você e sua família merece.  Quer saber mais? Deixe seu contato que retornamos com tod...",Destaque,1,127000
136,17,"Antônio Bezerra, Fortaleza",185 ,3,2,2,,,A casa no bairro AntônioBezerra tem 185 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,30000
137,18,"Rua Jorge Figueiredo, Pedras",70 ,2,2,2,,,"Chega de pagar aluguel. Já é hora de morar no que é seu.  Ref: 2076, bairro GERERAÚ, 2 dormitórios, 1 suíte, 2 banheiros, 2 vagas de garagens, área construída 74,00 m²  Área Constr...",Super destaque,1,135000
138,19,"Avenida Rogaciano Leite, Guararapes",69 ,2,3,2,490,120,O apartamento no bairro Salinas possui 69 metros quadrados com 2 quartos sendo 1 suite e 3 banheiros,Comum,1,639000
139,20,"Rua Santa Efigênia, Messejana",145 ,3,3,3,,,"Venha morar no melhor da região, casa com preço maravilhoso. Quer saber mais sobre essa casa?Me liga . Lúcio Aguiar - 85.999ACEITAMOS FINANCIAMENTO BANCARIO",Comum,1,374900
140,21,"Passaré, Fortaleza",175 ,3,3,2,,,EXCELENTE OPÇÃO DE CASA NOVA !!! ENTRADAS A PARTIR DE:25.000 PARCELAS A COMBINAR  CASA COM : 3 QUARTOS  3 BANHEIROS COZINHA AMERICANA  GARAGEM PARA 2 CARROS  ENTRADA REDUZIDA PARA...,Comum,1,25000
141,22,"Rua Jorge Figueiredo, Pedras",84 ,3,2,2,,,A térrea no bairro Pedras tem 84 metros quadrados com 3 quartos sendo 2 suites e 2 banheiros,Comum,1,145000
142,23,"Rua Santa Efigênia, Messejana",130 ,2,2,2,,,"2SUITES SENDO UMA SUITE REVERSIVEL,SAL VARANDA , COZINHA AMERICANA, CHURRASQUEIRA E CHUVEIRÃO. LOCAL BASTANTE HABITADO, ESCOLA , CRECHE TEMPO INTEGRAL,TRANSPORTE ESCOLAR E PUBLICO...",Comum,1,138000
143,24,"Rua Jorge Figueiredo, Pedras",95 ,3,2,2,,,"Ref: 2014, bairro PARQUE DOM PEDRO II, 3 dormitórios, 2 banheiros, 2 vagas de garagens, área construída 95,50 m²  Bairro: PARQUE DOM PEDRO II Área Construída: 95,50 m²  Casas de 3...",Comum,1,160000
144,1,"SQNW 302 Bloco H, Setor Noroeste",71 ,2,3,1,,,"Apartamento 2 quartos, com até 2 suítes Noroeste - Parque das Palmeiras.  Seja bem-vindo(a) ao Parque das Palmeiras, apartamento de 2 quartos, sendo até 2 suítes no Noroeste: Um co...",Na planta,1,1080181
145,2,"SQNW 111 Bloco E, Setor Noroeste",301 ,4,6,4,,,Apartamentos e Coberturas Duplex - 4 quartos - Noroeste - Gran Reserva Monumental  Gran Reserva Monumental: o empreendimento da Brasal Incorporações projetado para redefinir o conc...,Em construção,1,4534606
146,3,"SQNW 109 Bloco G, Setor Noroeste",118 - 230 ,3,2 - 4,2 - 3,,,"Reserva Mykonos - Apartamentos e Coberturas Duplex de 3 quartos - Noroeste  Apartamentos e Coberturas Duplex de 3 quartos, com opções de 1, 2 ou até 3 suítes, no Reserva Mykonos, o...",Na planta,1,1702889
147,4,"Quadra 15, Sobradinho",195 ,3,3,3,,600,"Samuel Pereira Oferece: Casa Moderna 3 Quartos c/Suíte na Laje e Área Gourmet  ACEITA FINANCIAMENTO.   Composta da seguinte forma: - 3 quartos, sendo 1 suíte com closet e armários...",Super destaque,1,795000
148,5,"Quadra 510 Conjunto 21, Recanto das Emas",112 ,,,,,,"Vendo um lote vazio na quadra 510 barato, medindo 112,5 m²com água, luz e IPTU.Mais informações ligar no ou .",Super destaque,1,110000
149,6,"QNO, Ceilandia Norte",89 ,3,2,1,350,,ESCRITORIO IMOBILIARIO BRUNO SOARES VENDE; O apartamento está localizado no bairro Ceilândia Norte tem 89 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros Possui academia...,Super destaque,1,350000
150,7,"QR 603, Samambaia Norte",200 ,2,1,6,,,"Casa QR 603 - Conjunto 04 Casa 03 - Samambaia Norte  Imóvel com dois quartos sendo um suíte, sala, banheiro social, cozinha, área de serviço coberta, churrasqueira e garagem para 6...",Destaque,1,85000
151,8,"Avenida Eucalipto Quadra 204 Conjunto 7, Recanto das Emas",135 ,2,2,2,,400,"Casa a venda em Recanto das Emas, na Avendia Eucalipto . A casa composta por: 2 quartos amplos sendo 1 suíte Banheiro com Hidromessagem Quintal, área de serviço Garegem para 3 carr...",Comum,1,180000
152,9,"QNO 17 Conjunto 17, Ceilandia Norte",180 ,4,2,4,,,"Ágio Casa QNO 17 cj 17 casa 13- Ceilândia Ágio: 70 mil; Prestação: 1.790,00;  Saldo devedor: 230.000,00 Casa com dois quartos, sala, cozinha, banheiro social, area de serviço e gar...",Comum,1,70000
153,10,"QR 431 Conjunto 23, Samambaia Norte",150 ,3,2,5,,300,Ágio sem transferência Caixa Econômica Casa   Parte térrea  Casa com 2 Quartos Grandes Banheiro social Sala de estar Cozinha  Área de serviço com 2 tanques.  Garagem para 5 carros...,Destaque,1,49990
154,11,"QR 411 Conjunto 4, Samambaia Norte",115 ,2,1,2,,,Casa 2 quartos Samambaia norte QR 411  Casa na LAJE em Samambaia Norte Qr 411 Área útil 96m² 02 Quartos 01 Banheiro 01 Sala 01 Cozinha 02 Vagas de garagem Área de serviços  Barroco...,Comum,1,270000
155,12,"EQ 55/56, Gama",55 ,2,1,1,240,,"Excelente oportunidade!Apartamento com 02 quartos, sala, cozinha, varanda grande, 6 andar de canto.",Super destaque,1,159000
156,13,"Quadra 307 Conjunto 20, Recanto das Emas",175 ,4,3,2,,,"Vendo casa na Quadra 307 Conjunto 20 - Recanto das Emas  Casa principal com: 2 quartos, 2 suítes, sala, cozinha, área de serviço, quintal coberto, vaga de garagem para 2 carros.  B...",Comum,1,160000
157,14,"QS 9 Rua 123, Areal",34 ,1,1,1,240,600,"O apartamento tem 34 m2, com 1 quarto e 1 banheiro Possui balcão externo espaçoso. Além disso sistema de aviso sonoro com alarme.Elevador para mais praticidade no dia-a-dia. Encont...",Destaque,1,160000
158,15,"QR 308 Conjunto E, Santa Maria",130 ,3,2,2,,,"A casa no bairro Santa Maria possui 130 metros quadrados com 3 quartos sendo 1 suite, 2 banheiros-corretor Antonio; 9. Whatsapp",Comum,1,135000
159,16,"QR 409 Conjunto 3, Samambaia Norte",54 ,2,1,1,320,,"lindo apartamento 2 quartos,cozinha planejada,poente,não tem varanda. condomínio com churrasqueiras, play ground,bicicletario, 2 elevadores grandes, andar alto,frente para o Park,p...",Comum,1,85000
160,17,"QS 412 Conjunto F, Samambaia Norte",50 ,2,1,1,1,1,fone e WhatsApp ( 6 1 ) 9 8 4 8 6 6 7 7 3  Interessados entrar em contato.    - 02 Quartos  - 01 Banheiro  - Cozinha com armários planejados - Garagem coberta  - Portão eletrônico...,Destaque,1,210000
161,18,"QNJ 58 Bloco A, Taguatinga Norte",78 ,3,1,2,,,"Excelente Apartamento Reformado! 03 Quartos, 78m2, Qnj 58, Taguatinga  Reforma de primeira qualidade  Aceita Financiamento!  Todo no Porcelanato  Todas as janelas e box em Blindex...",Comum,1,269000
162,19,"QR 113 Conjunto 12, Samambaia Sul",90 ,3,2,2,,,"Casa com 03 qts sendo um suíte, sala. cozinha, banheiro social, cerâmica, telha grossa, garagem coberta, corredor, quintal, Escriturado e registrado.",Comum,1,140000
163,20,"Quadra 200 Conjunto K, Setor Habitacional Sol Nascente",80 ,2,1,4,,,"Casa 02 quartos no sol nascente (aceita financiamento)  Casa Térrea sol nascente  *DESCRIÇÃO DO IMÓVEL*  - 200m² Área total - 80m² Área construída - 02 Quartos, sendo 01 suíte - Sa...",Comum,1,180000
164,21,"Setor de Indústrias, Setor Leste",48 ,2,1,1,240,,"Ótimo apartamento reformado com 2 quartos, sala, cozinha e área de serviços. 5º andarSetor Central Gama Res. Europa Corretor Antonio: 9. Whatsapp",Comum,1,150000
165,22,"QR 308 Conjunto E, Santa Maria",275 ,2,1,2,,,"São 4 Kitnetes, Sendo duas com Quartos e Sala, cozinha e banheiros. e duas com 2 Quartos, Sala, cozinha e banheiros. -Todas rebocadas e pintadas. -Prontas para alugar -Lote de 275m...",Comum,1,187005
166,23,"QNQ 7, Ceilandia Norte",170 ,2,1,1,,,A casa no bairro Ceilândia Norte possui 170 metros quadrados com 2 quartos e 1 banheiro,Destaque,1,70000
167,24,"QNN 27, Ceilandia Norte",64 ,2,2,2,753,531,"APARTAMENTO NO RESIDENCIAL ALLEGRO – SHOW DE MORAR DA CEILÂNDIA  2 QUARTOS TODO PLANEJADO EM ARMÁRIOS, SENDO 1 QUARTO SUÍTE COM BOX, ESPELHO, ARMÁRIO NO BANHEIRO, BANHEIRO SOCIAL C...",Destaque,1,310000
168,1,"Rua das Marrecas, Centro",32 - 66 ,1,1,,,,"Hub Coliving. Studios com área de convivência integrada. Sua vida conectada às facilidades do Centro e ao estilo de vida da Zona Sul, em apartamentos studio com área de convivência...",Na planta,1,
169,2,"Rua Ubaldino do Amaral, Centro",38 - 69 ,1 - 2,1 - 2,1,,,"A vida prática e moderna, como nas cidades mais admiradas do mundo Nova York, Paris, Tóquio, Londres ou Barcelona inspira um novo jeito de morar. Sua casa precisa ter a sua cara, o...",Pronto para morar,1,349900
170,3,"Rua Irineu Marinho, Centro",35 ,1 - 2,1,,,,"Cores do Rio Centro da Cidade RJ: É o primeiro projeto do Reviver Centro. Um residencial com alma carioca, alegria e samba feito de gente bamba, uma mistura de raças e culturas. As...",Na planta,1,272000
171,4,"Rua Constante Sodré, Santa Lúcia",100 ,2,3,2,775,89,"Apartamento tipo Loft de alto padrão com 100,00m², pé direito duplo, 02 suítes com ar condicionado Split, banheiros com armário, box de vidro e espelho, sala para 2 ambientes, vara...",Super destaque,1,800000
172,5,"Rua Aleixo Netto, Praia do Canto",110 ,3,1,2,,,Imóvel Referência: 10858 Tipo: Apartamento Quartos: 3 Bairro: Praia do Canto  LANÇAMENTO!!!  Os apartamentos são modernos e é possível personalizá-los de acordo com o estilo ou a n...,Super destaque,1,2058000
173,6,"Rua Paschoal Delmaestro, Jardim Camburi",120 ,3,3,1,600,670,"APARTAMENTO 3 QUARTOS SOL DA MANHÃ EM JARDIM CAMBURI!   - 3 quartos, sendo 1 suíte; - 120 m²; - 3 banheiros; - Piso de madeira na sala e nos quartos; - Rebaixamento de gesso e ilum...",Super destaque,1,650000
174,7,"Santos Reis, Vitória",160 ,2,2,1,,,"Tratar com Kamilly - 2️⃣7️⃣9️⃣9️⃣9️⃣7️⃣5️⃣9️⃣2️⃣5️⃣8️⃣  A casa está localizado no bairro Santos Reis tem 160 metros quadrados com 2 quartos sendo, 2 suites e 2 banheiros, cozinha a...",Comum,1,15000
175,8,"Rua Amélia da Cunha Ornelas, Bento Ferreira",65 ,2,2,2,550,600,"O apartamento está localizado no bairro Bento Ferreira tem 65 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui academia, parquinho com diferentes brinquedos, espaç...",Destaque,1,580000
176,9,"Mata da Praia, Vitória",83 ,2,2,1,600,56,"Descrição Sobre o imóvel  Apartamento possui, sala para dois ambientes, 2 quartos, sendo uma suíte, com armários planejados de primeira linha, quarto de solteiro também com armário...",Destaque,1,900000
177,10,"Santo Antônio, Vitória",120 ,2,1,1,,,"Casa bem espaço e iluminada, com quintal amplo podendo construir se quiser. Oportunidade única de sair do aluguel utilizando o seu FGTS.  Para mais informações e visita: 2️⃣7️⃣9️⃣9...",Comum,1,165000
178,11,"Republica, Vitória",200 ,2,1,2,,,A casa foi reformada tem um mês to pedindo 190mil avista mas aceito 50mil de sinal + parcelas,Destaque,1,190000
179,12,"Rua Aluysio Simões, Bento Ferreira",80 ,2,2,1,400,,"Luxo de 02 quartos em Bento Ferreira - Vitória   Apartamento de 02 quartos, sendo 01 suíte, Lindamente montado e decorado, Novíssimo, Porcelanato, Iluminação em Led, 79m2 de área ú...",Comum,1,799000
180,13,"Rua José Anchieta Fontana, Jardim Camburi",109 ,3,3,2,390,918,"(JR1006) - APARTAMENTO À 400M DA ORLA DA PRAIA DE CAMBURI com 3 dormitórios, sendo 1 suíte, possui 3 banheiros, 2 vagas de garagem.  Área Total de 109,00 m².  Valor do Imóvel R$ 76...",Destaque,1,760000
181,14,"Santa Martha, Vitória",130 ,3,1,1,,,"Casa bem arejada e com excelente localização, possui um quintal e vaga para carros e moto.  Possibilidade de financiamento bancário ou então pelo boleto da loja.  Para mais informa...",Comum,1,180000
182,15,"Santo Antônio, Vitória",130 ,3,1,1,,,"Casa bem espaço e iluminada, com quintal amplo podendo construir se quiser. Oportunidade única de sair do aluguel utilizando o seu FGTS.  Para mais informações e visita: 2️⃣7️⃣9️⃣9...",Comum,1,150000
183,16,"Tabuazeiro, Vitória",130 ,3,1,1,,,Essa casa fica localizada em um bairro bem tranquilo e familiar próximo ao posto de saúde. A casa possui escritura e não tem nenhuma dívida.  Interessados deixar o número de contat...,Comum,1,220000
184,17,"Rua Carijós, Jardim da Penha",90 ,3,3,2,500,,"▫️Apartamento em Jardim da Penha. 3 quartos sendo 1 suíte, sala para 2 ambientes, cozinha, DCE, frente, andar alto sol da manhã, 3 banheiros.  Montado.  90,54m2 e 2 vagas.  Área de...",Comum,1,690000
185,18,"Itararé, Vitória",130 ,2,1,1,,,Essa casa fica localizada em um bairro bem tranquilo e familiar próximo ao posto de saúde. A casa possui escritura e não tem nenhuma dívida.  Interessados deixar o número de contat...,Comum,1,140000
186,19,"Rua Amâncio Pereira, Jucutuquara",100 ,2,2,2,,,A casa está localizado no bairro Jucutuquara tem 100 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros. mais informações,Comum,1,200000
187,20,"Praça Maria Costa Perovano, Grande Vitória",100 ,2,2,1,,,A casa no bairro Solon Borges com 100 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros.mais informções:,Comum,1,200000
188,21,"Avenida Adalberto Simão Nader, Grande Vitória",100 ,2,2,2,,,"A casa está localizado no bairro República com 100 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros.  Casa bem arejada e com excelente localização, possui um quintal e va...",Comum,1,250000
189,22,"Rua Neves Armond, Bento Ferreira",72 ,2,1,1,450,,"Lindo apartamento 02 Quartos, 72m2, suíte, banheiro social, 02 varandas, 01 vaga, andar alto, de frente e com vista livre   Lazer completo na cobertura com piscina, salão de festas...",Comum,1,433000
190,23,"Rua Izidro Benezath, Enseada do Suá",352 ,4,3,4,,,"Ótima casa duplex na Enseada do Suá, com 4 quartos sendo duas suítes, piscina, quintal, estacionamento e em uma excelente localização. Próximo ao Shopping vitória. Ideal para clíni...",Comum,1,15000
191,24,"Republica, Vitória",140 ,2,2,2,,,"OPORTUNIDADE ÚNICA   Á vista: R$210mil  Entrada: R$25mil  Parcelamento a partir de R$550  Casa com sala, cozinha, 3 quartos, banheiro, garagem.   Condições para negativados , autôn...",Comum,1,210000
192,1,"Rua 22, Setor Oeste",219 ,4,6,4,,,"Adagio - Opção de 3 suítes com possibilidade de ampliação de sala e suíte master; Elevador Privativo / Ouça a calmaria tocar o seu coração  Rua 22, a primeira acima da Praça do Sol...",Em construção,1,1684727
193,2,"Rua 22, Setor Oeste",88 ,2 - 3,3,2,,,"Allegro -Opção de transformar em 3 quartos; Mega esquadrias que proporcionam melhor ventilação e iluminação natura. / Deixe a felicidade ditar o tom.  Rua 22, a primeira acima da P...",Em construção,1,651407
194,3,"Rua 22, Setor Oeste",148 ,3 - 4,5,3,,,"Moderato - Sala com mega esquadria e balcão que proporcionam melhor ventilação, iluminação natural e vista panorâmica; Elevador privativo / Encontre o equilíbrio em cada detalhe  R...",Em construção,1,1088094
195,4,"Avenida Boulevard Conde dos Arcos, Goiania 2",156 ,3,3,4,,,CASA com Piscina + Espaço p/ Churrasco  Casa Nova e pronto para morar • Setor Goiânia 2 3Qtos 1Suíte Banho social interno  Lavabo externo   Sala projeto pé direito duplo Porta made...,Super destaque,1,677000
196,5,"Avenida Cândido Portinari, Setor Gentil Meireles",117 ,3,3,2,,,"Casa Térrea - Setor Gentil Meireles  Casa NOVA e Pronta para Morar!  Não é Geminada!!  Sala Pé Direito Elevado com Sanca, Porta Pivotante + Iluminação  03 Quartos, sendo uma suíte...",Super destaque,1,495000
197,6,"Setor Marista, Goiânia",50 ,1,2,,,,"Apartamento no Setor Marista, Acabou de ser Lançado pela Construtora Opus de Alto Padrão, o Mesmo é Chamado de Opus Gyro Ricardo Paranhos, Apartamento de 1 Suíte à Venda, direto co...",Super destaque,1,401958
198,7,"Avenida T 14, Setor Bueno",115 ,3,4,2,650,820,"Localizado na Av. T-14, no alto do Setor Bueno. Principal acesso pela Av. T-4. Próximo ao supermercado Moreira, colégio Visão e academia BlueFit. - - Andar alto com vista livre, na...",Destaque,1,635000
199,8,"Rua C235, Nova Suica",85 ,3,3,2,650,800,"O apartamento está localizado no bairro Nova Suiça possui 85 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros Possui academia, espaço jardinado, área de brinquedo para as...",Destaque,1,450000
200,9,"Avenida Leblon, Jardim Atlântico",68 ,2,2,1,320,,Residencial New Park  68m2 2 quartos sendo 1 suíte 1 vaga de garagem  Sol nascente Bancada e cozinha no Nanoglass Banheiros em Bege Bahia e Cuba de sobrepor Cortina de Vidro Heike...,Destaque,1,355000
201,10,"Rua 65, Jardim Goiás",43 ,1,1,1,440,840,Metropolitan Sidney  - Apartamento 1/4 com escaninho - Andar alto com vaga de garagem coberta  - Vista livre - Apartamento com armários e decoração nova (PORTEIRA FECHADA)  *APARTA...,Destaque,1,480000
202,11,"Rua André Henrique, Residencial Sao Marcos",125 ,2,2,2,2,3,"A SUA OPORTUNIDADE CHEGOU , PODE ACREDITAR ESSA CASA EXISTE, mais detalhes me chama aqui e já vamos marcar uma VISITA👊🙏  A casa no bairro Residencial São Marcos possui 125 metros...",Comum,1,165000
203,12,"Rua Mendanha, Residencial Parque Mendanha",120 ,2,2,2,,521,"Oportunidade!! Casa nova para venda com 2 quartos em Residencial Mendanha - Goiânia - GO, ENTRADA com possibilidade de apenas 10 mil reais de entrada, use seu FGTS!! (Setor bem des...",Comum,1,172000
204,13,"Avenida do Povo, Vila Mutirão I",75 ,2,2,2,,5,"Minha casa VERDE AMARELA !   * Linda casa com 2 quarto na Vila Mutirão, com excelente padrão de acabamento!   * São 2 quartos * Uma suíte  * Banho social  * Sala com pé direito alt...",Destaque,1,209000
205,14,"Avenida C 1, Jardim América",110 ,3,2,2,,,"Apartamento no Jardim América ! 3 Quartos !  Com 110m,  3 quartos + dependência de empregada  Todo no porcelanato e granito.  Armários planejados em tudo. 2 garagens paralelas. Esc...",Comum,1,360000
206,15,"Rua 16, Setor Central",41 ,1,1,1,340,,"Comfort House Flat Excelente flat mobiliado e decorado, permite aluguel pelo Airbnb.  Ótima localização Condômino 340,00 1 vaga  Escaninho  Persianas  TV Smart Sofá  Fogão  Geladei...",Destaque,1,270000
207,16,"Rua 238, Vila Jaraguá",60 ,2,1,1,280,,"Apartamento de 02 quartos Vila Jaraguá. Apartamento de 02 quartos, banheiro social, cozinha grande, sala ampla com varanda, 01 vaga de garagem (coberta).   Apartamento todo no porc...",Comum,1,228000
208,17,"Rua Dona Sinhá, Residencial Santa Fe",75 ,2,1,3,,,"Entre em contato Garcia Corretor   Casa com 2 quartos sendo 1 suíte, corredor lateral, 75 metros de área construída e 125 metros de lote. Sala, cozinha americana, banheiro social,...",Comum,1,185000
209,18,"Rua T 55, Setor Bueno",75 ,2,3,2,595,,"Apartamento duplex, 2 suítes plenas ,75m² no Setor Bueno, pertinho do Goiânia Shopping completo em armários, varanda gourmet duplex com cortina de vidro. 2 vagas Condomínio com laz...",Comum,1,699000
210,19,"Avenida Carolina Cândida Cabral, Setor das Nações Extensão",116 ,2,2,2,,520,CASA A VENDA SETOR PARQUE DAS NAÇÕES EXTENSÃO- GOIANIA  Ⓜ️ 115m² de área  🏚️ 78m² construído  🛀 2 quartos  🧼 1 suíte  🔑 Sala  🏚️ Pé direito alto 🚗 2 vagas de garagem  Valor d...,Destaque,1,215000
211,20,"Rua JAV 1, Jardim Gardênia",70 ,2,1,2,150,,"🏠 Linda casa térrea Condomínio Gardênia - Goiânia!  Casa toda reformada, preço de oportunidade!  ✅ 2 quartos, sala, cozinha e 1 banheiro  ✅ Piso no porcelanato, armários planejado...",Destaque,1,200000
